station,model,date,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95
Comilla,SARIMA+SVR,2026-01-01,25.62993630622828,23.249742346422497,27.36959997555136,25.536613801694518,23.8157335799072,27.257494023481836
Comilla,SARIMA+SVR,2026-02-01,28.46228098793963,26.082087028133845,30.201944657262707,28.35120681298538,26.630074878247623,30.07233874772314
Comilla,SARIMA+SVR,2026-03-01,31.715497346091933,29.33530338628615,33.455161015415015,31.585898950099804,29.864686537331796,33.307111362867815
Comilla,SARIMA+SVR,2026-04-01,33.30663732666117,30.926443366855384,35.04630099598425,33.17033860669974,31.44910046174784,34.891576751651634
Comilla,SARIMA+SVR,2026-05-01,33.5498683011973,31.169674341391516,35.28953197052038,33.4136782427867,31.69243187019138,35.13492461538202
Comilla,SARIMA+SVR,2026-06-01,32.62605992851844,30.245865968712653,34.365723597841516,32.49259115762591,30.77134215486432,34.2138401603875
Comilla,SARIMA+SVR,2026-07-01,32.23068366156703,29.850489701761244,33.97034733089011,32.10269319009965,30.381443348320033,33.82394303187927
Comilla,SARIMA+SVR,2026-08-01,32.55446379100218,30.174269831196394,34.29412746032526,32.43220942656505,30.71095932270943,34.15345953042067
Comilla,SARIMA+SVR,2026-09-01,32.88494542635365,30.50475146654787,34.62460909567673,32.77527113950152,31.05402097124252,34.496521307760524
Comilla,SARIMA+SVR,2026-10-01,32.34738396791533,29.967190008109544,34.087047637238406,32.25532851427488,30.534078386082356,33.9765786424674
Comilla,SARIMA+SVR,2026-11-01,30.343637035368893,27.96344307556311,32.08330070469197,30.26530964068918,28.544059715016232,31.986559566362125
Comilla,SARIMA+SVR,2026-12-01,26.878727945983126,24.498533986177343,28.618391615306205,26.80093962242139,25.079690354802487,28.52218889004029
Cox's Bazar,SARIMA+LSTM,2024-01-01,28.02272672776004,26.104183627134113,29.3261076995124,28.0585531401517,26.72705645710644,29.390049823196964
Cox's Bazar,SARIMA+LSTM,2024-02-01,30.1101776870474,28.191634586421472,31.413558658799758,30.150752665153565,28.759553985796817,31.541951344510313
Cox's Bazar,SARIMA+LSTM,2024-03-01,32.50813747039305,30.589594369767124,33.81151844214541,32.55377777723895,31.150828031061554,33.95672752341635
Cox's Bazar,SARIMA+LSTM,2024-04-01,33.64009214471647,31.72154904409054,34.94347311646882,33.691526335260114,32.278061972413106,35.10499069810712
Cox's Bazar,SARIMA+LSTM,2024-05-01,33.8026257419612,31.884082641335272,35.106006713713555,33.86441454929677,32.44153393512361,35.28729516346993
Cox's Bazar,SARIMA+LSTM,2024-06-01,32.181524081806366,30.262980981180437,33.48490505355872,32.226063833480325,30.794744430955713,33.65738323600493
Cox's Bazar,SARIMA+LSTM,2024-07-01,31.43695212479002,29.518409024164093,32.74033309654238,31.481029035944477,30.04214209693699,32.91991597495196
Cox's Bazar,SARIMA+LSTM,2024-08-01,31.750837412768426,29.832294312142498,33.05421838452078,31.802077356894948,30.356400557995123,33.24775415579477
Cox's Bazar,SARIMA+LSTM,2024-09-01,32.45093005975314,30.532386959127212,33.754311031505495,32.48235922542191,31.03058759290399,33.93413085793983
Cox's Bazar,SARIMA+LSTM,2024-10-01,32.942150990868456,31.023607890242527,34.24553196262082,32.97399927852349,31.51675467802123,34.43124387902576
Cox's Bazar,SARIMA+LSTM,2024-11-01,31.583699122299972,29.665156021674044,32.88708009405233,31.607142718281587,30.14498213186542,33.069303304697755
Cox's Bazar,SARIMA+LSTM,2024-12-01,28.959727889597584,27.041184788971655,30.26310886134994,28.980704922584433,27.514145076132202,30.447264769036664
Cox's Bazar,SARIMA+LSTM,2025-01-01,28.0867055035742,26.168162402948273,29.39008647532656,28.106872303864296,26.639042997611863,29.57470161011673
Cox's Bazar,SARIMA+LSTM,2025-02-01,30.17991932649072,28.26137622586479,31.483300298243076,30.19901541539803,28.728440693634038,31.66959013716202
Cox's Bazar,SARIMA+LSTM,2025-03-01,32.59556291233769,30.677019811711762,33.898943884090045,32.61343331158872,31.14000206996683,34.08686455321061
Cox's Bazar,SARIMA+LSTM,2025-04-01,33.76757350398072,31.849030403354792,35.070954475733075,33.784138630137726,32.308136849637805,35.260140410637646
Cox's Bazar,SARIMA+LSTM,2025-05-01,33.8613063219136,31.942763221287674,35.16468729366596,33.87653031007207,32.398215209066365,35.354845411077775
Cox's Bazar,SARIMA+LSTM,2025-06-01,32.255555415947164,30.337012315321235,33.55893638769952,32.269380411042164,30.78898345408087,33.74977736800346
Cox's Bazar,SARIMA+LSTM,2025-07-01,31.547658190979927,29.629115090354,32.851039162732285,31.560436820941185,30.07816640061439,33.042707241267976
Cox's Bazar,SARIMA+LSTM,2025-08-01,31.785675918735848,29.86713281810992,33.08905689048821,31.79748017516001,30.313524006022615,33.281436344297404
Cox's Bazar,SARIMA+LSTM,2025-09-01,32.50934878183206,30.59080568120613,33.81272975358442,32.52015065344334,31.03467791181225,34.00562339507443
Cox's Bazar,SARIMA+LSTM,2025-10-01,32.97948442910376,31.060941328477835,34.282865400856124,32.98964282673488,31.502806065797085,34.47647958767268
Cox's Bazar,SARIMA+LSTM,2025-11-01,31.620445978570935,29.701902877945006,32.92382695032329,31.629984201320433,30.141921067267383,33.11804733537348
Cox's Bazar,SARIMA+LSTM,2025-12-01,29.001640788068055,27.083097687442127,30.305021759820413,29.01071041097032,27.521564344747134,30.499856477193504
Cox's Bazar,SARIMA+LSTM,2026-01-01,28.133142795469897,26.21459969484397,29.436523767222255,28.141794081748763,26.650608782885968,29.63297938061156
Cox's Bazar,SARIMA+LSTM,2026-02-01,30.2258950373306,28.30735193670467,31.529276009082956,30.234156260049478,28.74175913093663,31.726553389162326
Cox's Bazar,SARIMA+LSTM,2026-03-01,32.64029532945403,30.721752228828098,33.94367630120638,32.64820130636693,31.154866062418797,34.14153655031506
Cox's Bazar,SARIMA+LSTM,2026-04-01,33.80984064240901,31.89129754178308,35.11322161416136,33.81742907093381,32.32324954857562,35.31160859329201
Cox's Bazar,SARIMA+LSTM,2026-05-01,33.90678292878228,31.98823982815635,35.21016390053464,33.91409124454924,32.419152149595455,35.409030339503026
Cox's Bazar,SARIMA+LSTM,2026-06-01,32.298469999037984,30.379926898412055,33.60185097079034,32.30553380516399,30.809911642220282,33.8011559681077
