station,model_a,model_b,DM,p
Jessore,SNAIVE,SVR,1.6902291885716583,0.09316285603062349
Jessore,SNAIVE,XGB,0.8903916962370882,0.3747511605422972
Jessore,SARIMA,SNAIVE,-2.2607024190612917,0.025287490382344017
Jessore,SARIMA,SVR,-1.7548490202483553,0.08142684110995767
Jessore,SARIMA,XGB,-2.088907395351408,0.03848813964220043
Jessore,SARIMA,SARIMA+ANN,0.6609931931733994,0.5096801902668
Jessore,SARIMA,SARIMA+SVR,-0.2026272157895906,0.8397144255237721
Jessore,SARIMA,SARIMA+XGB,-1.0680887188004076,0.28728025409187047
Jessore,SARIMA,SARIMA+LSTM,-0.3512601346314449,0.7259101949935431
Jessore,ANN,SNAIVE,-1.7048715678449247,0.09038991573086055
Jessore,ANN,SARIMA,1.7678520123023758,0.0792183003054703
Jessore,ANN,SVR,-0.09234848559827741,0.9265504152430325
Jessore,ANN,XGB,-0.5140966719647452,0.6079779417218742
Jessore,ANN,LSTM,-1.507224220353437,0.13395918263491177
Jessore,ANN,SARIMA+ANN,3.011364597900139,0.0030759545819569922
Jessore,ANN,SARIMA+SVR,1.895704156081424,0.06001687930590408
Jessore,ANN,SARIMA+XGB,1.4176861131913956,0.1584577331645436
Jessore,ANN,SARIMA+LSTM,1.8726313545419877,0.06316101880584621
Jessore,SVR,XGB,-0.4741054861922209,0.6361477961462886
Jessore,LSTM,SNAIVE,0.5982839694087209,0.5505968975563599
Jessore,LSTM,SARIMA,1.9395882687619042,0.054398251670811144
Jessore,LSTM,SVR,1.6460051037203325,0.10195882827421363
Jessore,LSTM,XGB,1.1101528006995687,0.26879647851291605
Jessore,LSTM,SARIMA+ANN,2.4405359396793984,0.015888124241373647
Jessore,LSTM,SARIMA+SVR,1.9665348114375236,0.051173020039321684
Jessore,LSTM,SARIMA+XGB,1.8839578660368461,0.06160076718909637
Jessore,LSTM,SARIMA+LSTM,2.000171069107994,0.047375482904150265
Jessore,SARIMA+ANN,SNAIVE,-2.9226521782172137,0.004035694732078114
Jessore,SARIMA+ANN,SVR,-3.2933308866739956,0.0012478433345786534
Jessore,SARIMA+ANN,XGB,-2.6810522483226826,0.008201949049169334
Jessore,SARIMA+ANN,SARIMA+SVR,-0.7920044103095388,0.4296699582682897
Jessore,SARIMA+ANN,SARIMA+XGB,-1.0245655880975466,0.3072982709404331
Jessore,SARIMA+ANN,SARIMA+LSTM,-1.1255692998764608,0.2622334081907759
Jessore,SARIMA+SVR,SNAIVE,-2.3535627204494736,0.01995580316542221
Jessore,SARIMA+SVR,SVR,-1.8688840317870288,0.06368443234768754
Jessore,SARIMA+SVR,XGB,-2.042139587531077,0.0429754480856543
Jessore,SARIMA+SVR,SARIMA+XGB,-0.6416587261082906,0.5221219810493342
Jessore,SARIMA+XGB,SNAIVE,-2.0816429310997484,0.039157588596218686
Jessore,SARIMA+XGB,SVR,-1.4808009356441423,0.14085959664660525
Jessore,SARIMA+XGB,XGB,-1.9247504593941591,0.056246222847013735
Jessore,SARIMA+LSTM,SNAIVE,-2.2683163422111057,0.02480763308911048
Jessore,SARIMA+LSTM,SVR,-1.895700512744039,0.060017365237940046
Jessore,SARIMA+LSTM,XGB,-2.3725198924855038,0.01899817353288374
Jessore,SARIMA+LSTM,SARIMA+SVR,0.23300619335150216,0.8160897808751733
Jessore,SARIMA+LSTM,SARIMA+XGB,-0.4343972057057058,0.664654784086993
Khulna,SNAIVE,SVR,2.8151077929718764,0.005564371188441275
Khulna,SNAIVE,XGB,0.8585140107831095,0.39204543253502777
Khulna,SARIMA,SNAIVE,-3.561104564795194,0.0005019975717932511
Khulna,SARIMA,SVR,-3.152859447881745,0.001970424590175659
Khulna,SARIMA,XGB,-2.9622877918584933,0.0035772056755770526
Khulna,SARIMA,SARIMA+ANN,-1.9769827105927698,0.049966788182485386
Khulna,SARIMA,SARIMA+SVR,0.33316258258568104,0.7394995308308472
Khulna,SARIMA,SARIMA+XGB,0.17863913375070037,0.8584739022011987
Khulna,SARIMA,SARIMA+LSTM,-1.1726540851910894,0.24288430128150687
Khulna,ANN,SNAIVE,-2.3322165583106353,0.021084856255258154
Khulna,ANN,SARIMA,3.555654510711149,0.0005116496547216506
Khulna,ANN,SVR,0.18762453069000187,0.8514369586665135
Khulna,ANN,XGB,-1.5137761772002754,0.13228970355927847
Khulna,ANN,LSTM,-1.2673557091860812,0.20708808783859034
Khulna,ANN,SARIMA+ANN,1.3444932198586743,0.18091778177780252
Khulna,ANN,SARIMA+SVR,3.1897044624655,0.0017503769640102493
Khulna,ANN,SARIMA+XGB,4.047747544722102,8.435718586243001e-05
Khulna,ANN,SARIMA+LSTM,3.7009524598363286,0.00030574619956201684
Khulna,SVR,XGB,-1.4669014548195987,0.1445986455893117
Khulna,LSTM,SNAIVE,0.870319536572278,0.38558442407995747
Khulna,LSTM,SARIMA,1.6573889291377564,0.09963315173088477
Khulna,LSTM,SVR,1.3379758950317522,0.18302808274517465
Khulna,LSTM,XGB,0.8944821719340637,0.3725670088330849
Khulna,LSTM,SARIMA+ANN,1.4738473235605518,0.14272066538844105
Khulna,LSTM,SARIMA+SVR,1.7282302605422373,0.08610553897074807
Khulna,LSTM,SARIMA+XGB,1.667805097267678,0.0975428073072104
Khulna,LSTM,SARIMA+LSTM,1.5944657610502146,0.11303958456692952
Khulna,SARIMA+ANN,SNAIVE,-3.350282314824256,0.001032603235519013
Khulna,SARIMA+ANN,SVR,-1.5205072658117478,0.13059158613117205
Khulna,SARIMA+ANN,XGB,-2.0374952233551284,0.04344453917904927
Khulna,SARIMA+ANN,SARIMA+SVR,1.9026748844651937,0.05909317302955014
Khulna,SARIMA+ANN,SARIMA+XGB,2.194933307641763,0.029781485450525374
Khulna,SARIMA+ANN,SARIMA+LSTM,1.87209200616773,0.06323613112270249
Khulna,SARIMA+SVR,SNAIVE,-3.8395527945486836,0.00018455061062053207
Khulna,SARIMA+SVR,SVR,-2.8612218891240935,0.0048536597480081396
Khulna,SARIMA+SVR,XGB,-2.6275399441292047,0.00953888404760814
Khulna,SARIMA+SVR,SARIMA+XGB,-0.1793184671928678,0.8579414753219267
Khulna,SARIMA+XGB,SNAIVE,-3.6355991494468523,0.0003861312443424786
Khulna,SARIMA+XGB,SVR,-3.434422293436898,0.000777289019075668
Khulna,SARIMA+XGB,XGB,-3.16461802379496,0.0018975561648224904
Khulna,SARIMA+LSTM,SNAIVE,-3.3604626271704947,0.0009979923206969784
Khulna,SARIMA+LSTM,SVR,-2.9866227575030884,0.003319955396467661
Khulna,SARIMA+LSTM,XGB,-3.170138297895454,0.0018642165801344905
Khulna,SARIMA+LSTM,SARIMA+SVR,0.885575049526758,0.3773332901793935
Khulna,SARIMA+LSTM,SARIMA+XGB,2.080743097203205,0.0392412033158823
Mymensingh,SNAIVE,SVR,4.577198580164528,1.0146169506027505e-05
Mymensingh,SNAIVE,XGB,1.6299785375573657,0.10530679376324562
Mymensingh,SARIMA,SNAIVE,-3.386844761154708,0.0009132825083044349
Mymensingh,SARIMA,SVR,-0.3503954019411174,0.7265575773286326
Mymensingh,SARIMA,XGB,-3.3359781341098502,0.0010831343072690949
Mymensingh,SARIMA,SARIMA+ANN,-3.3930291022107206,0.0008944238871398148
Mymensingh,SARIMA,SARIMA+SVR,-2.9175862981444545,0.004098029725065331
Mymensingh,SARIMA,SARIMA+XGB,-2.3537098113995034,0.019948211821188316
Mymensingh,SARIMA,SARIMA+LSTM,1.8670613101744922,0.06394032997286005
Mymensingh,ANN,SNAIVE,-5.0998153481466595,1.0614315052613528e-06
Mymensingh,ANN,SARIMA,0.13254753047310058,0.8947375581654331
Mymensingh,ANN,SVR,-0.3253538793599078,0.7453888074531643
Mymensingh,ANN,XGB,-2.918802864675592,0.004082979992555368
Mymensingh,ANN,LSTM,-1.3293872908586641,0.1858371445437942
Mymensingh,ANN,SARIMA+ANN,-1.573148232900799,0.11789441889342855
Mymensingh,ANN,SARIMA+SVR,-0.7345092916793563,0.4638411369470404
Mymensingh,ANN,SARIMA+XGB,-0.21372579094290314,0.8310653256467992
Mymensingh,ANN,SARIMA+LSTM,0.66691578087616,0.5059006010708553
Mymensingh,SVR,XGB,-3.151253069557196,0.0019805785173828824
Mymensingh,LSTM,SNAIVE,-3.75567074544421,0.00025089476311924356
Mymensingh,LSTM,SARIMA,0.6547848851820355,0.5136580928320601
Mymensingh,LSTM,SVR,0.7908087116775431,0.4303652161206081
Mymensingh,LSTM,XGB,-1.3146229305921464,0.1907411767737899
Mymensingh,LSTM,SARIMA+ANN,-0.6271756900999483,0.5315441756073364
Mymensingh,LSTM,SARIMA+SVR,-0.0032067453288691025,0.9974458609745065
Mymensingh,LSTM,SARIMA+XGB,0.3889046107641143,0.69792518047328
Mymensingh,LSTM,SARIMA+LSTM,1.0894256489134362,0.27779871221171837
Mymensingh,SARIMA+ANN,SNAIVE,-1.5045662425881714,0.13464112906371456
Mymensingh,SARIMA+ANN,SVR,1.6299143534366716,0.10532037702506573
Mymensingh,SARIMA+ANN,XGB,-0.6766249536694502,0.4997369362816892
Mymensingh,SARIMA+ANN,SARIMA+SVR,2.154770077309938,0.0328545147235599
Mymensingh,SARIMA+ANN,SARIMA+XGB,2.7674425036126262,0.0063975903944031775
Mymensingh,SARIMA+ANN,SARIMA+LSTM,3.7975163592788963,0.00021538593624862592
Mymensingh,SARIMA+SVR,SNAIVE,-2.483060302054345,0.014181749093372255
Mymensingh,SARIMA+SVR,SVR,0.6381375289653338,0.5244047501563097
Mymensingh,SARIMA+SVR,XGB,-1.852635849732443,0.06599598279163447
Mymensingh,SARIMA+SVR,SARIMA+XGB,2.7417873879606063,0.006891600248797173
Mymensingh,SARIMA+XGB,SNAIVE,-3.0761067819411303,0.0025135355080534456
Mymensingh,SARIMA+XGB,SVR,0.05221962901122132,0.95842656858404
Mymensingh,SARIMA+XGB,XGB,-2.6403271870874803,0.009202676416656938
Mymensingh,SARIMA+LSTM,SNAIVE,-4.606126603521795,8.991966222390172e-06
Mymensingh,SARIMA+LSTM,SVR,-1.043547888303504,0.2984555368943841
Mymensingh,SARIMA+LSTM,XGB,-4.5555928666337095,1.1100183171691533e-05
Mymensingh,SARIMA+LSTM,SARIMA+SVR,-3.842856096558907,0.00018231410541193929
Mymensingh,SARIMA+LSTM,SARIMA+XGB,-3.1226817257117223,0.0021694826700264097
Rajshahi,SNAIVE,SVR,1.1002912762432855,0.2730539914333057
Rajshahi,SNAIVE,XGB,0.9876000243685096,0.3250166670544189
Rajshahi,SARIMA,SNAIVE,-3.2707432763195596,0.0013442728387838708
Rajshahi,SARIMA,SVR,-5.76302468210398,4.883422192889614e-08
Rajshahi,SARIMA,XGB,-4.606782460157769,8.967327459021528e-06
Rajshahi,SARIMA,SARIMA+ANN,-1.9280602424350233,0.055829492829307395
Rajshahi,SARIMA,SARIMA+SVR,2.239492810634647,0.026667243470392482
Rajshahi,SARIMA,SARIMA+XGB,0.42295231368242653,0.6729654132436421
Rajshahi,SARIMA,SARIMA+LSTM,-0.7346972882109016,0.463726967073931
Rajshahi,ANN,SNAIVE,-1.0765827126410457,0.28347963845952273
Rajshahi,ANN,SARIMA,3.3366237486466503,0.001080804668215071
Rajshahi,ANN,SVR,0.15548735403956257,0.8766563903250408
Rajshahi,ANN,XGB,-0.16169406960649577,0.8717750083907082
Rajshahi,ANN,LSTM,-4.785182306353638,4.210964435881597e-06
Rajshahi,ANN,SARIMA+ANN,2.3087860606227624,0.022388551420598823
Rajshahi,ANN,SARIMA+SVR,4.23468343277844,4.0758648867073257e-05
Rajshahi,ANN,SARIMA+XGB,2.9637155338364507,0.0035616207054688697
Rajshahi,ANN,SARIMA+LSTM,2.2400359770733096,0.026631105010496058
Rajshahi,SVR,XGB,-0.5232811970076493,0.6015885100704934
Rajshahi,LSTM,SNAIVE,4.624723787733622,8.318047777667553e-06
Rajshahi,LSTM,SARIMA,5.577267683285197,1.183115240959317e-07
Rajshahi,LSTM,SVR,4.051487343699567,8.315717393503509e-05
Rajshahi,LSTM,XGB,4.040669652979711,8.667371934004253e-05
Rajshahi,LSTM,SARIMA+ANN,6.475696886451163,1.415056850002696e-09
Rajshahi,LSTM,SARIMA+SVR,6.175236057737154,6.469530954880336e-09
Rajshahi,LSTM,SARIMA+XGB,5.2287771321557175,5.938369929421419e-07
Rajshahi,LSTM,SARIMA+LSTM,5.204156588442989,6.639300254307803e-07
Rajshahi,SARIMA+ANN,SNAIVE,-3.3385660766293634,0.001073824168597339
Rajshahi,SARIMA+ANN,SVR,-2.1922095416143232,0.029981701819603333
Rajshahi,SARIMA+ANN,XGB,-2.8703744904525355,0.004722875864250971
Rajshahi,SARIMA+ANN,SARIMA+SVR,2.9601809917611237,0.003600317642250685
Rajshahi,SARIMA+ANN,SARIMA+XGB,1.7006498032631905,0.09118245172995453
Rajshahi,SARIMA+ANN,SARIMA+LSTM,1.2316898315125022,0.22008657644819016
Rajshahi,SARIMA+SVR,SNAIVE,-3.70907788836017,0.0002969387083537349
Rajshahi,SARIMA+SVR,SVR,-6.782177277448167,2.893047891671041e-10
Rajshahi,SARIMA+SVR,XGB,-5.318497954286773,3.943684428572963e-07
Rajshahi,SARIMA+SVR,SARIMA+XGB,-0.9756270197588364,0.33089686446336447
Rajshahi,SARIMA+XGB,SNAIVE,-2.934762939765475,0.0038901825042501515
Rajshahi,SARIMA+XGB,SVR,-5.56200854557802,1.271361605167113e-07
Rajshahi,SARIMA+XGB,XGB,-4.119413318472143,6.400088953707324e-05
Rajshahi,SARIMA+LSTM,SNAIVE,-3.0155969467291897,0.003035909554086873
Rajshahi,SARIMA+LSTM,SVR,-5.0020350350349645,1.6386634069137325e-06
Rajshahi,SARIMA+LSTM,XGB,-4.9724901958187475,1.8664639445249492e-06
Rajshahi,SARIMA+LSTM,SARIMA+SVR,1.496588729070667,0.136704176971651
Rajshahi,SARIMA+LSTM,SARIMA+XGB,0.89878204204535,0.37027966072541135
Rangamati,SNAIVE,SVR,1.7923502966029325,0.07519107615588168
Rangamati,SNAIVE,XGB,1.422438670157321,0.1570766099191672
Rangamati,SARIMA,SNAIVE,-2.7589145779986897,0.006558110872834303
Rangamati,SARIMA,SVR,-1.1377267568460578,0.2571372667362811
Rangamati,SARIMA,XGB,-2.133853133591403,0.03456095777930186
Rangamati,SARIMA,SARIMA+ANN,-0.75246878379985,0.4530060562195707
Rangamati,SARIMA,SARIMA+SVR,0.509734029754858,0.6110235891994928
Rangamati,SARIMA,SARIMA+XGB,1.189295582295918,0.2362943923026139
Rangamati,SARIMA,SARIMA+LSTM,-0.5334349715276256,0.5945606474346367
Rangamati,ANN,SNAIVE,-1.563126979414465,0.120233068899072
Rangamati,ANN,SARIMA,2.710754335381134,0.007535313154750422
Rangamati,ANN,SVR,0.9975262250913295,0.32019411327890784
Rangamati,ANN,XGB,-0.2751779695996386,0.7835767120450216
Rangamati,ANN,LSTM,-1.8541064167601748,0.0657839360844439
Rangamati,ANN,SARIMA+ANN,1.4348479106348382,0.15351388401353286
Rangamati,ANN,SARIMA+SVR,2.8892329585548366,0.004463509876259838
Rangamati,ANN,SARIMA+XGB,3.4075672978209752,0.0008515177651824762
Rangamati,ANN,SARIMA+LSTM,3.0411217361860134,0.0028044173196515787
Rangamati,SVR,XGB,-1.9049103745374816,0.058799480426507726
Rangamati,LSTM,SNAIVE,-0.158633742299321,0.8741812526338912
Rangamati,LSTM,SARIMA,2.980074802757345,0.003387447173391094
Rangamati,LSTM,SVR,3.069253223398905,0.0025682238738097382
Rangamati,LSTM,XGB,2.395579961283045,0.01788818592487825
Rangamati,LSTM,SARIMA+ANN,3.7676873823797687,0.000240167074879278
Rangamati,LSTM,SARIMA+SVR,2.8482625935813677,0.005044505417077442
Rangamati,LSTM,SARIMA+XGB,3.3864074015756453,0.0009146301990463039
Rangamati,LSTM,SARIMA+LSTM,3.1721266262907073,0.0018523419040116214
Rangamati,SARIMA+ANN,SNAIVE,-2.150155791847219,0.03322455823722145
Rangamati,SARIMA+ANN,SVR,-1.0029503440612373,0.31757893202436466
Rangamati,SARIMA+ANN,XGB,-3.2686561238319296,0.0013535252716262993
Rangamati,SARIMA+ANN,SARIMA+SVR,0.7782170766730249,0.4377267872735615
Rangamati,SARIMA+ANN,SARIMA+XGB,1.2872219587570908,0.20009651197980186
Rangamati,SARIMA+ANN,SARIMA+LSTM,0.7241423863983422,0.4701613683872752
Rangamati,SARIMA+SVR,SNAIVE,-2.753356891946855,0.006664683696558108
Rangamati,SARIMA+SVR,SVR,-1.1792389071105926,0.24026131579827056
Rangamati,SARIMA+SVR,XGB,-2.017993584278134,0.04546224519462344
Rangamati,SARIMA+SVR,SARIMA+XGB,0.6030352338773631,0.5474404667803658
Rangamati,SARIMA+XGB,SNAIVE,-2.6661289714106147,0.00855662922699582
Rangamati,SARIMA+XGB,SVR,-1.6542688070189269,0.10026628730384769
Rangamati,SARIMA+XGB,XGB,-2.4475900373748107,0.015593014564063614
Rangamati,SARIMA+LSTM,SNAIVE,-2.5595030733895996,0.011520838084756995
Rangamati,SARIMA+LSTM,SVR,-1.1859322059090216,0.23761585638950478
Rangamati,SARIMA+LSTM,XGB,-2.2167201116453694,0.02822139078818505
Rangamati,SARIMA+LSTM,SARIMA+SVR,0.6823572412195433,0.49611691321173756
Rangamati,SARIMA+LSTM,SARIMA+XGB,2.8351596154542316,0.005244414080774185
Rangpur,SNAIVE,SVR,2.7117827177012095,0.007513137324372022
Rangpur,SNAIVE,XGB,1.0429487185106951,0.2987320038430152
Rangpur,SARIMA,SNAIVE,-5.177980684494927,7.47279346199895e-07
Rangpur,SARIMA,SVR,-1.4092702338092071,0.16092620726533818
Rangpur,SARIMA,XGB,-4.6633950936654855,7.069340206025355e-06
Rangpur,SARIMA,SARIMA+ANN,-2.7766457386699948,0.006228373421256935
Rangpur,SARIMA,SARIMA+SVR,0.4692469224397498,0.6396078094886528
Rangpur,SARIMA,SARIMA+XGB,0.714565562073304,0.47604239013185046
Rangpur,SARIMA,SARIMA+LSTM,-0.14356961273000612,0.8860424545730274
Rangpur,ANN,SNAIVE,-1.3857801727776733,0.16797141364762339
Rangpur,ANN,SARIMA,2.8589214493301753,0.004887047901315833
Rangpur,ANN,SVR,1.6307100856467385,0.10515207574187956
Rangpur,ANN,XGB,-0.468990591011625,0.6397905763107016
Rangpur,ANN,LSTM,-0.4058595643804415,0.6854524361950567
Rangpur,ANN,SARIMA+ANN,0.9015952269538087,0.36878794621394495
Rangpur,ANN,SARIMA+SVR,2.751290540901644,0.006704707093901531
Rangpur,ANN,SARIMA+XGB,3.514431016067179,0.0005905240253044968
Rangpur,ANN,SARIMA+LSTM,2.753442001606641,0.006663039861170633
Rangpur,SVR,XGB,-3.87126791740135,0.0001641128800026706
Rangpur,LSTM,SNAIVE,-0.7481517806287052,0.4555972711365986
Rangpur,LSTM,SARIMA,1.8843549344548005,0.061546660376870066
Rangpur,LSTM,SVR,1.1810253976613239,0.23955317993348396
Rangpur,LSTM,XGB,0.01794195455462729,0.9857101687372242
Rangpur,LSTM,SARIMA+ANN,0.7878448808115716,0.43209142476219686
Rangpur,LSTM,SARIMA+SVR,1.9898314647336584,0.04851648156654939
Rangpur,LSTM,SARIMA+XGB,2.2010789724895665,0.029333997881552054
Rangpur,LSTM,SARIMA+LSTM,1.821846103434265,0.07056799209917793
Rangpur,SARIMA+ANN,SNAIVE,-2.852647041489226,0.00497918350003656
Rangpur,SARIMA+ANN,SVR,0.6990701975243514,0.4856436294904437
Rangpur,SARIMA+ANN,XGB,-2.5768365136748397,0.010983614076317079
Rangpur,SARIMA+ANN,SARIMA+SVR,2.5981833512764108,0.010352969985061532
Rangpur,SARIMA+ANN,SARIMA+XGB,2.3431183252809182,0.020501393597078085
Rangpur,SARIMA+ANN,SARIMA+LSTM,3.183740436590868,0.001784373488433852
Rangpur,SARIMA+SVR,SNAIVE,-6.443474117041944,1.6685389506117728e-09
Rangpur,SARIMA+SVR,SVR,-1.3535218783748044,0.17802454868339124
Rangpur,SARIMA+SVR,XGB,-3.8792398714991205,0.00015932479327016426
Rangpur,SARIMA+SVR,SARIMA+XGB,0.19387046438811353,0.8465524324895851
Rangpur,SARIMA+XGB,SNAIVE,-4.6383101498215,7.856823947871098e-06
Rangpur,SARIMA+XGB,SVR,-1.6298003845559657,0.10534449967951381
Rangpur,SARIMA+XGB,XGB,-4.736108993070372,5.1939807670953394e-06
Rangpur,SARIMA+LSTM,SNAIVE,-5.128482794206521,9.336059302348894e-07
Rangpur,SARIMA+LSTM,SVR,-1.4718170476986396,0.1432676314394208
Rangpur,SARIMA+LSTM,XGB,-5.0593956046074995,1.2709621771684553e-06
Rangpur,SARIMA+LSTM,SARIMA+SVR,0.43793260541287293,0.662095916216254
Rangpur,SARIMA+LSTM,SARIMA+XGB,0.6163284748172314,0.538657636860054
Srimongal,SNAIVE,SVR,2.936916802880534,0.00386481364974034
Srimongal,SNAIVE,XGB,0.864167733248073,0.38894298354569135
Srimongal,SARIMA,SNAIVE,-4.539958660264013,1.1843890872207667e-05
Srimongal,SARIMA,SVR,-3.8416406079636363,0.00018313404291956048
Srimongal,SARIMA,XGB,-5.336936342036016,3.623607418328446e-07
Srimongal,SARIMA,SARIMA+ANN,-3.34235659454903,0.0010603226934720656
Srimongal,SARIMA,SARIMA+SVR,0.05668083142971883,0.954878564758209
Srimongal,SARIMA,SARIMA+XGB,-0.08282784332367608,0.9341042578266654
Srimongal,SARIMA,SARIMA+LSTM,1.896198141575104,0.059951024251487135
Srimongal,ANN,SNAIVE,-2.34504794489845,0.020399615706984876
Srimongal,ANN,SARIMA,5.476491455844603,1.8985477630566966e-07
Srimongal,ANN,SVR,2.6742913217801036,0.008360954794388935
Srimongal,ANN,XGB,-0.9576082962325065,0.3398765023906241
Srimongal,ANN,LSTM,0.560226941736925,0.576201254071586
Srimongal,ANN,SARIMA+ANN,2.296947499769288,0.02307380007624306
Srimongal,ANN,SARIMA+SVR,5.524436767961724,1.5169786567533055e-07
Srimongal,ANN,SARIMA+XGB,5.497356583979594,1.7221784068781464e-07
Srimongal,ANN,SARIMA+LSTM,6.789282414195795,2.78734396903904e-10
Srimongal,SVR,XGB,-3.4532594784186124,0.0007288920840250906
Srimongal,LSTM,SNAIVE,-1.8872227025556156,0.06115706129436285
Srimongal,LSTM,SARIMA,3.6258336305435948,0.0003997343469207365
Srimongal,LSTM,SVR,1.285508002043066,0.20069275640821538
Srimongal,LSTM,XGB,-1.3463166214949942,0.1803306476282174
Srimongal,LSTM,SARIMA+ANN,1.4490481196957825,0.1495135135036833
Srimongal,LSTM,SARIMA+SVR,3.5610762171569754,0.0005020473288885259
Srimongal,LSTM,SARIMA+XGB,3.7747443425913088,0.00023407127472733575
Srimongal,LSTM,SARIMA+LSTM,3.804241739105281,0.00021014403576743827
Srimongal,SARIMA+ANN,SNAIVE,-2.6808464698516117,0.008206747984484406
Srimongal,SARIMA+ANN,SVR,0.040913326507892624,0.9674220607375157
Srimongal,SARIMA+ANN,XGB,-5.319179704544365,3.931373584761054e-07
Srimongal,SARIMA+ANN,SARIMA+SVR,3.0688188712695874,0.002571726593281252
Srimongal,SARIMA+ANN,SARIMA+XGB,3.7638598896722835,0.000243535906138539
Srimongal,SARIMA+ANN,SARIMA+LSTM,3.7682994939700514,0.00023963242944775444
Srimongal,SARIMA+SVR,SNAIVE,-4.618299326876365,8.545145455213678e-06
Srimongal,SARIMA+SVR,SVR,-3.6028095810545224,0.00043361843489882055
Srimongal,SARIMA+SVR,XGB,-5.119200308415441,9.732620778563734e-07
Srimongal,SARIMA+SVR,SARIMA+XGB,-0.07651473053224163,0.9391165420005035
Srimongal,SARIMA+XGB,SNAIVE,-4.485065298464747,1.4854818095683943e-05
Srimongal,SARIMA+XGB,SVR,-3.9004755798873636,0.00014721003514587034
Srimongal,SARIMA+XGB,XGB,-5.733006825053148,5.640508325427412e-08
Srimongal,SARIMA+LSTM,SNAIVE,-5.579985762785266,1.168037239704487e-07
Srimongal,SARIMA+LSTM,SVR,-4.567266714978734,1.0574457599156708e-05
Srimongal,SARIMA+LSTM,XGB,-5.803630432512408,4.015649490893687e-08
Srimongal,SARIMA+LSTM,SARIMA+SVR,-1.8491245832568943,0.06650458857480862
Srimongal,SARIMA+LSTM,SARIMA+XGB,-1.831042388087768,0.06917570707013854
Sylhet,SNAIVE,SVR,3.5924828594200857,0.00044968053717880084
Sylhet,SNAIVE,XGB,1.0316325358587504,0.30398592449840417
Sylhet,SARIMA,SNAIVE,-4.443709609514626,1.7597343757923712e-05
Sylhet,SARIMA,SVR,-0.22591869164029413,0.8215872377473313
Sylhet,SARIMA,XGB,-3.5105631098182695,0.0005984843794801695
Sylhet,SARIMA,SARIMA+ANN,-0.6218485314956631,0.5350316354083724
Sylhet,SARIMA,SARIMA+SVR,0.7986321239047608,0.42582814403837277
Sylhet,SARIMA,SARIMA+XGB,-0.12161657592987593,0.9033734170960048
Sylhet,SARIMA,SARIMA+LSTM,0.07820756799285046,0.9377722692702304
Sylhet,ANN,SNAIVE,-1.0353322679140424,0.3022614165307731
Sylhet,ANN,SARIMA,4.167721449860362,5.302921433283678e-05
Sylhet,ANN,SVR,5.563822954011152,1.260540640624346e-07
Sylhet,ANN,XGB,0.07455117000893262,0.9406760137837761
Sylhet,ANN,LSTM,1.4355191183690705,0.1533229630910064
Sylhet,ANN,SARIMA+ANN,5.233159448128934,5.821403745044308e-07
Sylhet,ANN,SARIMA+SVR,5.120526897110652,9.674959593920125e-07
Sylhet,ANN,SARIMA+XGB,4.198392828592654,4.702397886689489e-05
Sylhet,ANN,SARIMA+LSTM,4.304083011267925,3.093447532544785e-05
Sylhet,SVR,XGB,-4.751394126762133,4.8661440238492895e-06
Sylhet,LSTM,SNAIVE,-1.504293019446231,0.1347113822343838
Sylhet,LSTM,SARIMA,2.5020224389697483,0.013475000786565952
Sylhet,LSTM,SVR,2.130412808420273,0.03484883145009222
Sylhet,LSTM,XGB,-0.9004877339909076,0.36937475204250436
Sylhet,LSTM,SARIMA+ANN,2.667245399260599,0.00852962330225181
Sylhet,LSTM,SARIMA+SVR,2.6763799961330945,0.008311537714486956
Sylhet,LSTM,SARIMA+XGB,2.4853864930919896,0.014093305213687788
Sylhet,LSTM,SARIMA+LSTM,2.655591292808199,0.008815362266677097
Sylhet,SARIMA+ANN,SNAIVE,-3.7638335506244704,0.0002435592433255885
Sylhet,SARIMA+ANN,SVR,0.029685088632550736,0.9763595937344303
Sylhet,SARIMA+ANN,XGB,-3.7380000578462718,0.0002674980693642389
Sylhet,SARIMA+ANN,SARIMA+SVR,1.4500290066103876,0.14924018158334226
Sylhet,SARIMA+ANN,SARIMA+XGB,0.5820515328868393,0.5614484830301071
Sylhet,SARIMA+ANN,SARIMA+LSTM,0.7135463020165446,0.4766706968612652
Sylhet,SARIMA+SVR,SNAIVE,-4.604737011827792,9.044385566243499e-06
Sylhet,SARIMA+SVR,SVR,-0.5351345571855034,0.5933880048002212
Sylhet,SARIMA+SVR,XGB,-3.710764358963492,0.00029514101582808126
Sylhet,SARIMA+SVR,SARIMA+XGB,-0.814370650305331,0.4167867392078485
Sylhet,SARIMA+XGB,SNAIVE,-4.382905947891405,2.2531489521974614e-05
Sylhet,SARIMA+XGB,SVR,-0.22184797322292288,0.8247487375636834
Sylhet,SARIMA+XGB,XGB,-3.7301538376797834,0.00027519933241423005
Sylhet,SARIMA+LSTM,SNAIVE,-4.230861048963194,4.137880185819818e-05
Sylhet,SARIMA+LSTM,SVR,-0.26686964371956967,0.789953991404826
Sylhet,SARIMA+LSTM,XGB,-3.531097310305894,0.000557349422638528
Sylhet,SARIMA+LSTM,SARIMA+SVR,0.6038198154460077,0.5469201132721522
