date,station,origin,actual,SNAIVE,SARIMA,SVR,SARIMA+SVR,XGB,SARIMA+XGB,ANN,SARIMA+ANN
2013-04-01,Jessore,2011,35.93,35.33,36.40203487522206,36.46970387837511,36.435171588268595,36.370506,36.358937304683536,37.30240739887756,36.68253288998215
2013-05-01,Jessore,2011,33.87,37.64,36.10090840095849,35.340736554758166,36.15926856209335,36.018288,36.04919257993073,36.70886109636762,36.42715630980416
2013-06-01,Jessore,2011,34.01,36.1,33.96197023902371,33.955907207542985,34.058311257415376,33.916245,33.94769994084074,33.8261212057259,34.05390259501202
2013-07-01,Jessore,2011,33.17,33.07,33.04286303583326,32.67911192226167,33.14788887557482,33.041275,33.0337980885783,32.586894431901676,33.12137647439318
2013-08-01,Jessore,2011,32.91,33.17,33.299396208921756,32.705558165491865,33.380783993570056,32.828587,33.28512591073879,33.149946535718435,33.247416210406335
2013-09-01,Jessore,2011,33.33,33.5,33.36749856669892,32.98169056328549,33.445914114659715,32.92749,33.3244009961604,33.4748347371127,33.14397029580006
2013-10-01,Jessore,2011,31.86,33.07,33.09435687980135,32.97435571725849,33.18821529556722,32.627514,33.08008658161839,32.70934044841376,32.62112663571245
2013-11-01,Jessore,2011,30.74,29.41,30.46539395294404,29.679067441025918,30.65178565008823,30.149155,30.451123654761076,29.448643091210105,30.468782823313926
2013-12-01,Jessore,2011,27.17,25.36,27.19679782500596,26.65419303421843,27.207266236345347,26.229984,27.182527526822994,26.52370770946104,27.156651090507914
2014-01-01,Jessore,2011,24.04,24.77,25.84573134652605,25.432488044604433,25.85032592968489,25.333553,25.83029763738891,26.009067869026353,25.759059482594125
2014-02-01,Jessore,2011,28.04,29.15,29.128374548506557,28.890366518958043,29.25732185527228,28.439861,29.085276977968036,28.82350072410884,29.060889348349335
2014-03-01,Jessore,2011,33.38,34.46,33.69851543373637,32.989598652498444,33.7395506490937,33.309376,33.64679961270861,33.11174236434766,33.52242239985596
2014-04-01,Jessore,2011,38.03,35.93,36.088964774847874,35.54620235463594,36.079552623435895,36.538246,36.03724895382012,35.514753591950864,35.98112614000314
2014-05-01,Jessore,2011,37.52,33.87,36.56110658001282,35.98693940464272,36.50207926391895,36.047413,36.5180090094743,35.90611452862843,36.433390780664325
2014-06-01,Jessore,2011,34.21,34.01,35.02010147392851,34.166612617634684,34.9715147777617,34.67704,34.97700390338999,34.40885721187109,35.20122615965397
2014-07-01,Jessore,2011,32.94,33.17,33.133166017300475,32.751211562930195,33.15051241001171,32.784386,33.11889571911751,33.106206714904864,33.426463113752
2014-08-01,Jessore,2011,33.47,32.91,33.23197415984526,32.76499844555101,33.33375139736962,32.81505,33.2229092125903,32.73718354849126,33.23197973445836
2014-09-01,Jessore,2011,33.54,33.33,33.54777189861424,33.05317496456522,33.61471966577803,32.92316,33.53870695135929,33.156697825453065,33.549429972663724
2014-10-01,Jessore,2011,32.78,31.86,33.09153240247751,32.64109802665484,33.09644986478163,32.436413,33.05366101189638,33.30274854897746,33.46734767798715
2014-11-01,Jessore,2011,31.03,30.74,30.769240532044858,31.14758291383022,30.873358658968424,30.604078,30.754970233861894,31.26799526457163,30.594883387088778
2014-12-01,Jessore,2011,25.86,27.17,27.301665986127905,27.572128227880828,27.261262520559548,27.003815,27.28739568794494,27.03043507005499,27.118750267321623
2015-01-01,Jessore,2014,25.5,24.04,25.28430049591424,24.907982704052944,25.280297927441683,25.201067,25.31485873558285,24.781094089353097,25.575182018402842
2015-02-01,Jessore,2014,29.26,28.04,29.463398038857026,28.852798574369,29.438076727787134,29.322588,29.45468386773054,28.97846293118728,29.420647230195947
2015-03-01,Jessore,2014,33.03,33.38,34.0108962303769,34.116705140196096,34.11848225509879,33.649883,34.002182059250416,34.696931008667974,33.88419169349622
2015-04-01,Jessore,2014,34.22,38.03,36.11399343054177,35.34974133771022,36.16093871365737,36.406387,36.10368910993816,36.70037420598002,35.96295381981823
2015-05-01,Jessore,2014,36.36,37.52,35.549781197621925,35.13907319615588,35.662833145216105,35.789852,35.58033943729053,35.36216721328076,35.57709601282529
2015-06-01,Jessore,2014,34.31,34.21,34.64528617988166,34.15618871500827,34.78031481415268,34.369957,34.675844419550266,34.77758089235963,34.76793006447751
2015-07-01,Jessore,2014,32.36,32.94,33.13882294248463,33.163145841309564,33.24500300377413,33.10051,33.16938118215324,32.54531579567629,33.32018351768535
2015-08-01,Jessore,2014,33.17,33.47,33.07507513723916,32.632783844157025,33.184725199076766,32.79793,33.11910470090455,32.724573973043825,32.892157818904636
2015-09-01,Jessore,2014,34.04,33.54,33.45421045148925,33.090095049326266,33.50756959053479,32.998062,33.493607475107474,33.59012425934362,33.72490008597205
2015-10-01,Jessore,2014,33.58,32.78,33.19755354447069,33.11566168110234,33.31270328671961,32.750454,33.2281117841393,33.056338627111955,33.17861662053314
2015-11-01,Jessore,2014,31.33,31.03,31.00859872453961,30.65576555771133,30.979548405413375,30.864565,31.039156964208217,30.628011441961128,30.880684000485758
2015-12-01,Jessore,2014,26.65,25.86,27.249489221589393,27.42029521837191,27.26091460427179,26.997501,27.280047461258,27.241029602331253,27.137569667909318
2016-01-01,Jessore,2014,25.61,25.5,25.55213361642343,25.21341896693179,25.608349687138425,26.549519,25.59153064004165,25.341584735245753,25.361401397811075
2016-02-01,Jessore,2014,30.5,29.26,29.501537203526887,28.431515905836466,29.456462285239002,29.653582,29.492823032400402,28.26977525452393,29.46733903851605
2016-03-01,Jessore,2014,34.46,33.03,34.31612712444682,33.97476620856797,34.18264454392211,33.533436,34.363077792543365,33.73303444395234,34.20337731227739
2016-04-01,Jessore,2014,37.42,34.22,36.403303577057464,36.41901147620912,36.32107237964144,35.703865,36.39458940593098,36.11410236888179,36.51743730260934
2016-05-01,Jessore,2014,35.67,36.36,36.56240125444373,35.73127604360646,36.40837479506856,35.847908,36.592959494112336,36.05809948438902,36.65355158328951
2016-06-01,Jessore,2014,34.32,34.31,34.4412819553842,33.997795190750885,34.48359828153918,34.039352,34.48067897900242,34.411942025825404,34.36829729914686
2016-07-01,Jessore,2014,32.82,32.36,33.103236035901325,32.89298987115596,33.13122043592357,33.274548,33.13379427556993,32.800622558781065,33.23375418394083
2016-08-01,Jessore,2014,32.92,33.17,33.23786066542587,33.019575724902225,33.401936333166894,33.14122,33.30633836309633,33.242894231602406,33.335948377547155
2016-09-01,Jessore,2014,33.21,34.04,33.44935985867568,33.274742134782855,33.51177641766226,33.296913,33.479918098344285,33.48291103252682,33.150036634787526
2016-10-01,Jessore,2014,33.85,33.58,33.008773339598534,32.83581440395834,33.09932789726564,32.701756,33.03933157926714,32.84811501576402,33.055291083095305
2016-11-01,Jessore,2014,29.85,31.33,31.13391954275063,30.825490756168325,31.13520031750411,31.161827,31.164477782419237,30.41139141362259,31.122384675289013
2016-12-01,Jessore,2014,27.22,26.65,26.795953624224637,26.639343757638656,26.842241022539643,26.815605,26.826511863893245,26.629054385665167,26.790826601554492
2017-01-01,Jessore,2014,26.38,25.61,25.74392093366051,25.379328369487915,25.823054220694686,25.806772,25.754898688961212,25.64904342024466,25.451647290353097
2017-02-01,Jessore,2014,30.07,30.5,29.82441110011258,29.577214031650527,29.824001687340335,29.441061,29.826206392246046,29.886817195065785,29.615003219105688
2017-03-01,Jessore,2014,32.55,34.46,34.224739135797876,34.40772644480058,34.20764138030862,34.1678,34.28301837071385,34.14047837181554,34.126869995730054
2017-04-01,Jessore,2014,35.69,37.42,35.95076687339283,35.525115698090644,36.021795789226616,36.093487,35.99771754148937,35.85952564490425,35.856904745414816
2017-05-01,Jessore,2014,36.11,35.67,36.013642692458475,35.51877007158012,36.059864476412955,35.217804,36.0530397160767,35.80175021632333,35.66371956473969
2017-06-01,Jessore,2014,34.63,34.32,34.58146231895491,34.14246091220275,34.68136431131427,34.153667,34.61202055862352,34.65955707969855,34.663711136890534
2017-07-01,Jessore,2014,32.41,32.82,33.19314552332579,33.09058341578241,33.16585294843289,32.99878,33.23717508699118,32.72585371541161,33.014732633135374
2017-08-01,Jessore,2014,33.54,32.92,33.11637867662773,32.67693789437482,33.1360886658755,33.10214,33.14693691629634,32.90253988777776,32.98675827300256
2017-09-01,Jessore,2014,34.62,33.21,33.632536798399926,33.34966428013062,33.777694929844664,33.38624,33.643514553700626,33.24925479135738,33.85168263258008
2017-10-01,Jessore,2014,32.42,33.85,33.50493594078984,33.10745838975269,33.51040578348101,33.21055,33.53549418045845,32.76950080357486,33.332754665703355
2017-11-01,Jessore,2014,30.43,29.85,30.641685240865186,30.332204368769425,30.63880700275753,30.215889,30.672243480533794,30.45019138791169,30.58776445702126
2017-12-01,Jessore,2014,27.06,27.22,27.01910046368789,27.175406443021934,27.15570962877036,26.932278,27.030078218988592,26.959500489599616,26.75481395469849
2018-01-01,Jessore,2017,24.35,26.38,25.77462450964848,25.64564980584999,25.823441133960497,25.871126,25.89587601824204,25.408220242711558,25.51819998287955
2018-02-01,Jessore,2017,30.31,30.07,29.264095294869577,28.80769209110109,29.305277062414664,29.258266,29.247877707353865,28.91493035695248,29.370432288112593
2018-03-01,Jessore,2017,34.58,32.55,34.180046430597784,34.3706742592532,34.224780828122185,33.406456,34.18606739006448,34.54765158406406,34.16293131856744
2018-04-01,Jessore,2017,34.87,35.69,36.52757985759611,36.24748799768281,36.502218041283236,36.28379,36.44287469107742,36.46216573510483,36.42909946917438
2018-05-01,Jessore,2017,34.15,36.11,35.791894648761705,35.38430166842016,35.87738044067351,35.517372,35.841282323540405,35.58584988414933,35.91030750892397
2018-06-01,Jessore,2017,35.12,34.63,34.03247027757096,33.99979159454546,34.182680922211404,33.301617,34.032191894077535,33.415239633896945,33.88717717399942
2018-07-01,Jessore,2017,33.53,32.41,33.2879994544992,32.89495563256672,33.37081221906272,32.608406,33.26691457963081,33.23421201616109,33.61486844786632
2018-08-01,Jessore,2017,33.88,33.54,33.47817465302222,33.365613821506514,33.49173498767638,33.213005,33.49173338723057,33.24453193562048,33.546318438190724
2018-09-01,Jessore,2017,34.63,34.62,33.80831803024896,33.39838075085998,33.84337380411824,33.35094,33.75678811983355,33.44068393557216,33.40174930142961
2018-10-01,Jessore,2017,32.99,32.42,33.43168299809505,33.34007483730469,33.53943431110144,32.948868,33.48976298585941,33.50792311489259,33.48502504217793
2018-11-01,Jessore,2017,30.99,30.43,30.806269666299524,31.05032256085078,30.995198596368343,30.643597,30.84073800419301,30.345582915113543,30.903795433533404
2018-12-01,Jessore,2017,26.05,27.06,27.208320635870397,27.242793157117664,27.205791707640774,26.919264,27.19221440286964,27.304124545189886,27.250681846107838
2019-01-01,Jessore,2017,26.85,24.35,25.404620473005018,25.475312761001323,25.482390733456565,25.561005,25.486676242865762,24.743489311383303,25.48665093680607
2019-02-01,Jessore,2017,28.88,30.31,30.072270788132734,30.154478872008646,30.023029529039402,30.419754,30.03651176008541,29.681270591890744,29.743421786355686
2019-03-01,Jessore,2017,32.19,34.58,33.82439082137888,33.414467478499006,33.86202044663592,34.196636,33.692635871689966,33.871687853183644,33.796188660092724
2019-04-01,Jessore,2017,34.87,34.87,35.748449908503424,35.78856625715305,35.78540958236851,34.98657,35.74040070355786,35.04279197985902,35.51727446391989
2019-05-01,Jessore,2017,36.65,34.15,35.692909305497665,35.893855249699136,35.855818438684246,34.505558,35.77757352362539,36.328832972351364,36.0668170906494
2019-06-01,Jessore,2017,36.03,35.12,34.843695315271496,34.78343583068811,34.90697652783294,34.85668,34.94505839303124,34.914703212890885,34.93084537454621
2019-07-01,Jessore,2017,34.51,33.53,33.58556236931618,33.615215572911445,33.56838283582328,33.450478,33.62797356256779,33.514927686006565,33.69188831134084
2019-08-01,Jessore,2017,33.68,33.88,33.80733358344437,33.40678708144063,33.74089014587889,33.13584,33.83662294639648,33.57779763370963,33.69281982234164
2019-09-01,Jessore,2017,33.15,34.63,33.83300030845687,34.013741531167604,33.97722082492809,33.129025,34.00336419660136,33.739427027327466,34.10420680638235
2019-10-01,Jessore,2017,32.27,32.99,33.00016177967929,33.49292097071336,33.12886186338426,32.877075,33.06546793655299,32.77371291041818,32.66891550002469
2019-11-01,Jessore,2017,30.41,30.99,30.636481579930084,30.739837955793504,30.681018705466908,30.89751,30.513461288601654,30.460691381733838,30.76189825056467
2019-12-01,Jessore,2017,25.47,26.05,26.979981123005004,27.075390873305565,27.033972078878488,26.780602,26.982377645793335,27.15314975529237,27.1626182204998
2020-01-01,Jessore,2017,24.86,26.85,25.36702315605008,25.343849842367298,25.390884350737483,25.575138,25.448479310634966,24.77802025681885,25.23626920806833
2020-02-01,Jessore,2017,27.46,28.88,29.44089017996722,28.599770031393998,29.474018362621244,28.801477,29.301097797250087,28.712326130820543,29.24281882521607
2020-03-01,Jessore,2017,32.56,32.19,33.322563138033566,32.711799521966846,33.43236290844059,32.65816,33.38817774894398,33.11172033072998,33.67225828320231
2020-04-01,Jessore,2017,34.95,34.87,35.81052773373127,35.72779380022906,35.89163600167307,35.099144,35.84643741624355,36.24040888249315,36.17356455161082
2020-05-01,Jessore,2017,34.52,36.65,35.80704336068733,35.81474007207905,35.965954900447315,35.737034,35.87795970044239,36.665101579447324,36.30944412763809
2020-06-01,Jessore,2017,34.48,36.03,34.346760492508984,34.273767832483166,34.41695948072889,34.45573,34.38829615313349,34.4422509129577,34.388380636566076
2020-07-01,Jessore,2017,34.52,34.51,33.23422415282653,33.27435388554472,33.33448330311547,33.036552,33.31162878599093,33.22293452737202,33.36882178283442
2020-08-01,Jessore,2017,33.45,33.68,33.822151737319565,32.815543531645076,33.774174410825275,33.2244,33.843696698578334,33.07946559854843,33.66619770644077
2020-09-01,Jessore,2017,34.09,33.15,33.738934877904256,33.18730592031945,33.817180801141404,32.99602,33.68399007582863,33.46045975229171,33.687529495372985
2020-10-01,Jessore,2017,33.52,32.27,33.235037476521114,33.517868445208684,33.33403514020745,32.775505,33.287007179808,33.400256733749266,32.92453514648869
2020-11-01,Jessore,2017,30.62,30.41,30.996320775689416,31.43215827005562,31.12196526244377,30.90587,30.936894851716094,31.3726817983459,30.90742821512586
2020-12-01,Jessore,2017,26.53,25.47,26.950350113371822,27.320513340707894,27.066592170263224,26.262943,26.959617064493212,27.144661237602822,26.778199250726814
2021-01-01,Jessore,2020,26.02,24.86,25.597876277661246,25.085556166540165,25.604921998510786,25.628695,25.407345321869773,25.04833077224583,25.54612869165286
2021-02-01,Jessore,2020,29.89,27.46,29.618353531055135,28.10696307076622,29.62930060513041,28.303938,29.36462743609397,28.50682875317588,29.357863278480625
2021-03-01,Jessore,2020,35.25,32.56,33.92990765104368,33.37200709158984,33.77271325473887,32.909397,33.78387579450681,33.9368079905145,33.942834981525365
2021-04-01,Jessore,2020,36.98,34.95,36.4963571404461,36.70068157237908,36.31488821723583,36.004223,36.28024399032632,36.833520451264015,36.299610574521324
2021-05-01,Jessore,2020,35.62,34.52,36.292265583881196,36.05630230479091,36.220260188680996,35.50245,36.37644772709256,36.23000630487826,36.35262475890257
2021-06-01,Jessore,2020,33.51,34.48,34.682137542986005,34.25830849379714,34.70376612818818,34.529118,34.78922534140262,34.669779762814066,34.918120766323725
2021-07-01,Jessore,2020,33.73,34.52,33.04248406459206,33.46000580662268,33.21330547112211,33.321655,33.14607580472344,33.259629851543,32.875776475652245
2021-08-01,Jessore,2020,33.77,33.45,33.57095611303439,33.43528848731688,33.58477829774386,33.340427,33.56585737106716,33.778242252969264,33.6950702166316
2021-09-01,Jessore,2020,33.33,34.09,33.863735814359586,33.60724686474353,33.906520878931985,33.522842,33.831117571112316,33.580343783289955,33.734573661789284
2021-10-01,Jessore,2020,33.71,33.52,33.01996292617383,32.69152771671791,33.1150192982861,32.874966,33.03869199265006,32.65237431459708,32.89983065329194
2021-11-01,Jessore,2020,29.82,30.62,31.0135751781719,30.423157605416648,31.05351686865544,30.719305,31.00833673129922,30.51003465203272,31.165158537872735
2021-12-01,Jessore,2020,26.09,26.53,26.6389647040832,26.257131409177454,26.768684217197308,26.695347,26.844167462395426,26.68755885993663,26.714787564175122
2022-01-01,Jessore,2020,24.61,26.02,25.521075246946335,25.70985016533038,25.60233843828792,25.668055,25.74563664020729,25.763155930521744,25.903353277597795
2022-02-01,Jessore,2020,27.59,29.89,29.244164599946664,29.590406401565872,29.374194168811517,29.151468,29.270097083321737,28.933408578086713,28.881388701084607
2022-03-01,Jessore,2020,34.05,35.25,33.37806700290512,33.18746247402615,33.30424233940107,33.484337,33.326055263442505,33.06805449987156,33.17578163909752
2022-04-01,Jessore,2020,35.78,36.98,36.200947639011275,35.839576351389326,36.26779111973222,36.869335,36.385785427354705,36.765870345903245,36.26082874992105
2022-05-01,Jessore,2020,34.97,35.62,35.904104084098286,35.876397945289604,35.90008588407592,35.973434,35.97702951761479,35.84855248575525,35.860802034257624
2022-06-01,Jessore,2020,34.77,33.51,34.41564011032748,34.04024240932111,34.436212447713274,33.78283,34.62751881237197,33.97171538981051,34.70099954577691
2022-07-01,Jessore,2020,34.54,33.73,33.48700741638508,33.34549839960207,33.66431371794651,33.24638,33.71052875329819,33.5190408585286,33.634590635916396
2022-08-01,Jessore,2020,33.85,33.77,33.84392262297842,33.234340660176855,33.8762305352389,33.36842,33.9019968812463,33.50491383557099,33.899874011618024
2022-09-01,Jessore,2020,33.76,33.33,33.8631838712313,33.657110747027055,34.01252714831292,33.288937,33.789222315273506,33.96874774954442,33.878173347564896
2022-10-01,Jessore,2020,32.83,33.71,33.220556134082294,33.002661132503555,33.29269754520827,33.01146,33.16169520998738,33.03849482911869,33.12897340591356
2022-11-01,Jessore,2020,30.92,29.82,30.677706915107596,30.90335560261676,30.816857339867354,30.78911,30.764480541613924,30.658834691749124,30.67295317120345
2022-12-01,Jessore,2020,27.86,26.09,26.937210823359425,26.57955762927228,26.903007751294293,26.845928,26.80387413031095,26.522280766612113,26.773168944043142
2023-01-01,Jessore,2020,25.22,24.61,25.98733778314693,25.403771728076844,25.863146273220188,25.653992,25.63614861683948,25.424677583077703,25.969213104623435
2023-02-01,Jessore,2020,30.34,27.59,29.309609440565712,28.156401192878107,29.316053647628294,29.165106,29.150465262532837,28.475228291178606,29.07220529412004
2023-03-01,Jessore,2020,33.15,34.05,34.259598037325894,33.80193048987067,34.067071550225954,33.816452,34.486277392231976,34.01596463494948,34.0620563213579
2023-04-01,Jessore,2020,37.48,35.78,35.92119554471482,35.807774230688345,35.91247296140297,35.232048,35.747301839704406,35.75512069920903,35.70245450362824
2023-05-01,Jessore,2020,35.81,34.97,36.347931298133346,36.52850949002434,36.30097761146751,35.647446,36.29749880236051,36.3149996607646,36.41640445324115
2023-06-01,Jessore,2020,35.75,34.77,34.70989135041186,34.72164872813209,34.86226521072579,34.362648,35.09619498386332,34.99162564860359,34.69483988634543
2023-07-01,Jessore,2020,34.66,34.54,33.87849287395214,33.526345493910256,33.818096057078634,33.527466,33.875702972848316,33.81311505022375,33.90137697113588
2023-08-01,Jessore,2020,33.55,33.85,33.898451527026545,33.84598524045988,34.02537842944458,33.619793,33.96499400344218,34.057140515703,34.12108543139087
2023-09-01,Jessore,2020,33.87,33.76,33.7854091643146,33.564355396273314,33.852509997708914,33.38762,33.60927588928256,33.5830475114271,33.92643638562565
2023-10-01,Jessore,2020,33.17,32.83,33.24031960062023,32.84027417787439,33.34599559376322,32.93222,33.300264386751614,33.159911382165284,33.43878471541475
2023-11-01,Jessore,2020,31.03,30.92,30.815898765076597,30.92625058118212,30.866541799784894,31.070396,30.717727158416707,31.063473107395357,30.372923961150633
2023-12-01,Jessore,2020,26.84,27.86,27.062351958352128,27.078086063160356,26.99822111969931,27.357578,27.061567652496496,26.876415596688556,26.834515404478903
2012-01-01,Khulna,2011,24.32,24.19,24.946745698774986,25.167451211135965,24.933675562990054,25.257938,24.717891191567116,24.58978665180463,24.76441144512972
2012-02-01,Khulna,2011,29.07,28.99,28.742121024082596,28.334161464545357,28.74068945075521,28.681337,28.573549253891404,27.572501888134525,28.109473558209604
2012-03-01,Khulna,2011,33.93,32.99,32.99892608917847,33.01483467748766,33.12996758125277,32.443882,32.95623519368067,33.40569326873858,33.14680829433817
2012-04-01,Khulna,2011,35.3,34.42,35.125858640353435,35.187404861555464,35.189810644513486,35.26464,35.61255965201115,35.69489317411449,35.09930177806301
2012-05-01,Khulna,2011,36.71,34.75,35.08592303383859,34.533448103525075,34.98875350953395,34.218933,34.72296290386232,34.7224057746024,34.65779419287265
2012-06-01,Khulna,2011,35.3,33.48,33.881255427065945,33.042730309001364,33.84567422051079,32.95277,33.81560085124121,33.95585838218416,34.22185143517454
2012-07-01,Khulna,2011,32.64,32.64,32.81168348331624,32.777649997883394,32.917996886641056,32.03811,32.77045819152766,32.41096491188834,33.096381411186044
2012-08-01,Khulna,2011,32.82,31.4,32.63021841295073,32.48476020594908,32.726000871558476,32.125893,32.76868845172236,32.68602641068704,32.95175286114573
2012-09-01,Khulna,2011,32.79,31.99,32.853667999048504,32.92881390839428,32.90853266487163,32.500484,32.76409758104828,33.665112925274116,33.1643168641661
2012-10-01,Khulna,2011,32.33,33.36,32.54835445518992,32.514754387111246,32.607497172385436,32.402657,32.58687859486244,32.75340459552743,32.45754743054388
2012-11-01,Khulna,2011,29.38,30.3,30.249055083534273,30.22130035584631,30.265792628502787,30.129879,30.257891133120808,30.252775091146695,30.320641802082438
2012-12-01,Khulna,2011,25.06,25.11,26.513354744462273,26.566621376415508,26.516888993103837,25.968098,26.694841902403137,25.6229234082752,26.391234632149427
2013-01-01,Khulna,2011,24.82,24.32,24.945227036680294,25.55512616873447,24.91474022689458,25.24406,24.496576438154293,24.036226878410936,24.53301796828501
2013-02-01,Khulna,2011,29.09,29.07,28.947886704995224,29.68519408399601,29.05992163181841,28.809807,29.594433128430435,28.952307143570774,29.611454227183415
2013-03-01,Khulna,2011,33.82,33.93,33.152076915868214,32.949193937526594,33.29952879601797,33.358,33.12346133313387,33.7192393060566,33.73863930416403
2013-04-01,Khulna,2011,35.39,35.3,35.17426098854038,35.13105925370119,35.249384077186086,34.590622,35.49340631038639,36.25295627790682,35.41896591675899
2013-05-01,Khulna,2011,33.28,36.71,35.291691541339304,34.66006644847553,35.321456600480424,34.444683,34.9808703061594,36.07623865891564,35.46422928015982
2013-06-01,Khulna,2011,33.88,35.3,33.17871036192607,33.12012217471284,33.27717314773486,32.715065,33.063703572360986,33.231264744793556,33.140907182949384
2013-07-01,Khulna,2011,32.79,32.64,32.3038742021659,31.98171501970636,32.40378905255524,32.024513,32.48172893384486,32.29577058494717,32.663322823188885
2013-08-01,Khulna,2011,32.63,32.82,32.49786924366703,32.334958463716205,32.59832593045922,32.331104,32.729147961184886,32.67706363922335,32.539305624672856
2013-09-01,Khulna,2011,33.19,32.79,32.65039438744764,32.40138337442535,32.63540392623255,32.45114,33.09635502835493,33.06852912545482,32.55011068493648
2013-10-01,Khulna,2011,31.61,32.33,32.4946950198449,32.32982941109833,32.41820253246749,32.110294,32.341990512732394,32.462777762095705,32.38888632049962
2013-11-01,Khulna,2011,30.43,29.38,29.899578402705945,29.48568039346037,30.003415818840942,29.338476,29.8336823386629,29.420924765452217,30.05863626297763
2013-12-01,Khulna,2011,27.0,25.06,26.540677263330544,26.470450904925876,26.595991649600624,26.394001,26.335365398716057,26.141755503060182,26.620277537272415
2014-01-01,Khulna,2011,23.92,24.82,25.37970349013566,25.488532010312714,25.38525903022247,25.779173,25.33123581304907,25.169996648463037,24.907051311962228
2014-02-01,Khulna,2011,27.77,29.09,28.793184032827046,28.809638059009178,28.838367544768314,29.503454,28.5944589582974,28.436543044845738,28.57941580182035
2014-03-01,Khulna,2011,32.9,33.82,32.88097257525736,32.87892600362057,32.87831691874275,32.89072,32.99661498875433,32.56667968192007,32.83179250197266
2014-04-01,Khulna,2011,37.68,35.39,34.89913130200594,34.440807905556575,34.910541780498285,34.087475,34.43354529536455,34.65785039620318,34.4764054895015
2014-05-01,Khulna,2011,36.77,33.28,35.60491991435457,35.00413958157567,35.61944251598095,33.768402,35.253318194498306,35.816210054818264,35.67309405288969
2014-06-01,Khulna,2011,33.77,33.88,34.153033060096796,33.65967253463872,34.15599631902528,33.80478,34.40340016510397,34.08985217940396,34.3109532248026
2014-07-01,Khulna,2011,32.85,32.79,32.52372889204879,32.46484979547788,32.53459641967932,32.148914,32.37882420404811,32.4924232081359,32.72844228573944
2014-08-01,Khulna,2011,32.95,32.63,32.69537772658509,32.566432445635094,32.82767947913823,32.323246,32.75325633633179,32.747151439175944,32.91148015456797
2014-09-01,Khulna,2011,33.28,33.19,32.92576358407177,32.823152310621595,33.05323700482268,32.343052,32.93293135739304,32.626859393100936,33.24220934965634
2014-10-01,Khulna,2011,33.13,31.61,32.587877952592855,32.329013651990394,32.63148017724286,32.26372,32.57580320267606,32.899496584123995,32.9047012346967
2014-11-01,Khulna,2011,31.01,30.43,30.455821836811218,30.781089867119295,30.404063261282904,30.256382,30.348070154410514,31.1999011152043,30.347538436348447
2014-12-01,Khulna,2011,25.56,27.0,26.912384991074386,27.65051193637171,26.899712187476943,26.866093,26.961476549977842,26.86783134001365,26.917867588450683
2015-01-01,Khulna,2014,25.25,23.92,24.9638980733936,25.632570986367423,25.101598777970718,25.186977,25.06604683722903,24.50523205860486,25.28556863585597
2015-02-01,Khulna,2014,29.3,27.77,29.145176106481852,28.569400481571932,29.183079207504377,28.991184,29.183713787584605,28.4117773469433,29.160075875992426
2015-03-01,Khulna,2014,32.74,32.9,33.42363876137976,33.49862865927494,33.57955726128254,33.393955,33.39150530506019,34.27448665983449,33.622291388561834
2015-04-01,Khulna,2014,34.18,37.68,35.34866185257619,34.64612565061674,35.392205198668556,34.798492,35.365378323518094,35.8821339185057,35.48411598421494
2015-05-01,Khulna,2014,36.05,36.77,35.01175670134272,34.63319519256196,35.03465602167929,34.816532,35.006985308550256,34.936394279256405,34.81678466227897
2015-06-01,Khulna,2014,33.51,33.77,33.979804398209936,33.493244085865925,34.032272580989925,33.277992,33.9732971607681,34.41234164732658,34.22169434143137
2015-07-01,Khulna,2014,31.53,32.85,32.43903421416299,32.78387584745158,32.77501349409895,32.366505,32.52197527691142,32.12712521687547,32.69601806091101
2015-08-01,Khulna,2014,32.74,32.95,32.33053735360015,32.02181112468036,32.38664341215184,32.173954,32.32074009064097,32.22922997698976,32.17332388333988
2015-09-01,Khulna,2014,33.34,33.28,32.819709384502545,32.49321942338203,32.73278245671579,32.66225,32.784519547285214,33.28756758629029,33.12463304994165
2015-10-01,Khulna,2014,33.08,33.13,32.555009864567424,32.54236240846162,32.688444842198685,32.51146,32.660865932999755,32.679661927107986,32.6977095980255
2015-11-01,Khulna,2014,30.84,31.01,30.41110973414456,30.31636338685568,30.333006390287743,30.724358,30.437431504767886,30.252358911872278,30.237249240271915
2015-12-01,Khulna,2014,26.26,25.56,26.610871892244536,26.796488273704128,26.520711124202357,26.749994,26.52050246653052,26.647833322675147,26.39285319104807
2016-01-01,Khulna,2014,25.83,25.25,25.1199226054731,25.28045445161039,25.196385286214532,25.8442,25.087216668892204,25.088322633669833,25.081459567968505
2016-02-01,Khulna,2014,30.27,29.3,29.29201060893003,29.05410446133477,29.269803304447837,29.31053,29.271815569940845,28.634358725997505,29.21157908138459
2016-03-01,Khulna,2014,33.83,32.74,33.61764126376767,33.219815256588724,33.539838292588,33.28236,33.567845099731876,33.343599226556044,33.61887949406029
2016-04-01,Khulna,2014,36.31,34.18,35.5645726465829,35.28422292244913,35.58202148295073,35.36606,35.52275365527946,35.2801465986941,35.70553366587193
2016-05-01,Khulna,2014,35.13,36.05,35.76359350847325,34.682746965143416,35.60554266977829,34.503967,35.835719174316736,34.99672882200047,36.016076090059066
2016-06-01,Khulna,2014,33.82,33.51,33.839230294125095,33.34724805647398,34.05819708942219,32.852448,33.81448194270016,33.75649889291151,33.88338687263374
