date,station,origin,actual,SNAIVE,SARIMA,LSTM,SARIMA+LSTM
2013-06-01,Khulna,2011,33.88,35.3,33.17871036192607,33.244721703529365,33.07609686565027
2013-07-01,Khulna,2011,32.79,32.64,32.3038742021659,32.39858319282532,32.15634761056531
2013-08-01,Khulna,2011,32.63,32.82,32.49786924366703,32.40350600719452,32.37547039605964
2013-09-01,Khulna,2011,33.19,32.79,32.65039438744764,32.610857663154604,32.54848184611113
2013-10-01,Khulna,2011,31.61,32.33,32.4946950198449,32.338638181686406,32.43428099835465
2013-11-01,Khulna,2011,30.43,29.38,29.899578402705945,28.882318612337116,29.85291670434846
2013-12-01,Khulna,2011,27.0,25.06,26.540677263330544,26.39655699133873,26.537256534965575
2014-01-01,Khulna,2011,23.92,24.82,25.37970349013566,25.344052689671518,25.43891771021703
2014-02-01,Khulna,2011,27.77,29.09,28.793184032827046,28.599075672626498,28.82688907323943
2014-03-01,Khulna,2011,32.9,33.82,32.88097257525736,32.50220693588257,32.858540068514515
2014-04-01,Khulna,2011,37.68,35.39,34.89913130200594,35.198580255508425,34.82271838533652
2014-05-01,Khulna,2011,36.77,33.28,35.60491991435457,35.56311789512635,35.57976499647074
2014-06-01,Khulna,2011,33.77,33.88,34.153033060096796,33.77458241224289,34.260046368276434
2014-07-01,Khulna,2011,32.85,32.79,32.52372889204879,32.768575544357304,32.65337341332553
2014-08-01,Khulna,2011,32.95,32.63,32.69537772658509,32.74125305652619,32.84901065342863
2014-09-01,Khulna,2011,33.28,33.19,32.92576358407177,32.96362647771836,33.10545988069442
2014-10-01,Khulna,2011,33.13,31.61,32.587877952592855,32.704286966323856,32.77867219282081
2014-11-01,Khulna,2011,31.01,30.43,30.455821836811218,30.545809638500216,30.696482867548315
2014-12-01,Khulna,2011,25.56,27.0,26.912384991074386,27.406941360235216,27.16290219737003
2015-01-01,Khulna,2014,25.25,23.92,24.9638980733936,25.216207294464112,25.09465182033924
2015-02-01,Khulna,2014,29.3,27.77,29.145176106481852,27.295410232543947,29.29018578482869
2015-03-01,Khulna,2014,32.74,32.9,33.42363876137976,32.28776166915894,33.570143199008896
2015-04-01,Khulna,2014,34.18,37.68,35.34866185257619,35.27533910751343,35.450936223274475
2015-05-01,Khulna,2014,36.05,36.77,35.01175670134272,35.11380403518677,34.98484715268848
2015-06-01,Khulna,2014,33.51,33.77,33.979804398209936,34.29103448867798,33.9132178110882
2015-07-01,Khulna,2014,31.53,32.85,32.43903421416299,33.59727018356323,32.3672138919247
2015-08-01,Khulna,2014,32.74,32.95,32.33053735360015,32.562852458953856,32.21592770537179
2015-09-01,Khulna,2014,33.34,33.28,32.819709384502545,32.05827444076538,32.68762990242827
2015-10-01,Khulna,2014,33.08,33.13,32.555009864567424,31.599320583343506,32.42598071891077
2015-11-01,Khulna,2014,30.84,31.01,30.41110973414456,30.554010944366453,30.297824857410518
2015-12-01,Khulna,2014,26.26,25.56,26.610871892244536,28.43454568862915,26.523254793744684
2016-01-01,Khulna,2014,25.83,25.25,25.1199226054731,25.96142387866974,25.085902656523025
2016-02-01,Khulna,2014,30.27,29.3,29.29201060893003,27.532060890197755,29.28116490623981
2016-03-01,Khulna,2014,33.83,32.74,33.61764126376767,31.5940025138855,33.650639189103636
2016-04-01,Khulna,2014,36.31,34.18,35.5645726465829,34.00147092819214,35.65207658950837
2016-05-01,Khulna,2014,35.13,36.05,35.76359350847325,34.625957851409915,35.91658807984742
2016-06-01,Khulna,2014,33.82,33.51,33.839230294125095,33.927472858428956,33.97004561442505
2016-07-01,Khulna,2014,32.33,31.53,32.52831947673825,33.41491430282593,32.66472890626527
2016-08-01,Khulna,2014,33.04,32.74,32.68235414087635,32.58459852218628,32.820337279569415
2016-09-01,Khulna,2014,34.02,33.34,33.0680375407866,32.06500356674194,33.1811510883477
2016-10-01,Khulna,2014,33.36,33.08,32.902504350028856,31.8657931137085,33.01287656119582
2016-11-01,Khulna,2014,29.9,30.84,30.65438785852952,30.90682657241821,30.76930667639896
2016-12-01,Khulna,2014,27.07,26.26,26.445361521239956,28.176135234832763,26.540180605308116
2017-01-01,Khulna,2014,26.22,25.83,25.476279959389327,26.073451166152957,25.581583134718752
2017-02-01,Khulna,2014,29.64,30.27,29.58604255554034,27.587663726806642,29.690139195325756
2017-03-01,Khulna,2014,31.66,33.83,33.566464491487366,31.498181991577148,33.65918441524931
2017-04-01,Khulna,2014,34.7,36.31,35.11851404864418,33.92042358398437,35.163162181466944
2017-05-01,Khulna,2014,35.9,35.13,35.23818473746947,34.415315608978275,35.21687232004742
2017-06-01,Khulna,2014,33.98,33.82,33.95368804448944,34.133165245056155,33.92852521479435
2017-07-01,Khulna,2014,31.97,32.33,32.504513770457194,33.561264209747314,32.46618519770781
2017-08-01,Khulna,2014,33.0,33.04,32.58826415892441,32.659932975769046,32.531727249827995
2017-09-01,Khulna,2014,33.5,34.02,33.110031697542404,32.25256507873535,33.03926718834279
2017-10-01,Khulna,2014,31.66,33.36,32.77175851537018,31.832150058746336,32.68920667520146
2017-11-01,Khulna,2014,30.1,29.9,30.07291079203468,30.029914169311525,29.965172050196433
2017-12-01,Khulna,2014,26.46,27.07,26.450847979904744,27.953274993896486,26.352759255914744
2018-01-01,Khulna,2017,23.97,26.22,25.32152464422659,26.161132364273072,25.213197459444924
2018-02-01,Khulna,2017,29.00071,29.64,28.890716339910806,28.7007839012146,28.730311168484977
2018-03-01,Khulna,2017,33.73,31.66,33.055790553373704,33.214575176239016,32.87729197248115
2018-04-01,Khulna,2017,34.63,34.7,35.44904082830516,36.174673061370854,35.32828470851508
2018-05-01,Khulna,2017,33.89,35.9,35.207590441898134,35.95353286743164,35.082270212003614
2018-06-01,Khulna,2017,34.33,33.98,33.35813910418484,34.0380099105835,33.1733795295538
2018-07-01,Khulna,2017,32.85,31.97,32.428863611719756,32.91175764083862,32.24444787730792
2018-08-01,Khulna,2017,33.34,33.0,32.760714170672934,32.94993255615235,32.610112795508236
2018-09-01,Khulna,2017,34.22,33.5,33.178461346794975,33.4180428314209,33.05355190950558
2018-10-01,Khulna,2017,32.71,31.66,32.830111098431644,33.212703208923344,32.75647584089333
2018-11-01,Khulna,2017,30.72,30.1,30.366078433449115,31.10157039642334,30.365287371789456
2018-12-01,Khulna,2017,26.01,26.46,26.686685982288946,27.707102279663086,26.722690741491142
2019-01-01,Khulna,2017,26.86,23.97,25.13695710160669,24.89300368309021,25.17989918712377
2019-02-01,Khulna,2017,28.64,29.00071,29.7044320133345,28.43440149307251,29.82340477438545
2019-03-01,Khulna,2017,31.78,33.73,33.163843617716005,32.50569694519043,33.27601787463078
2019-04-01,Khulna,2017,34.64,34.63,34.965933494838026,34.87126110076905,35.0151933134037
2019-05-01,Khulna,2017,36.17,33.89,35.11188083720901,35.462837104797366,35.13320032817115
2019-06-01,Khulna,2017,35.17,34.33,34.075532309199666,34.84279277801514,34.11500081415243
2019-07-01,Khulna,2017,33.66,32.85,32.7966122229062,33.51823642730713,32.82869213489775
2019-08-01,Khulna,2017,33.06,33.34,33.15400453532133,33.09495809555054,33.21476503378218
2019-09-01,Khulna,2017,32.9,34.22,33.34066321951031,33.33726585388184,33.41412500166806
2019-10-01,Khulna,2017,32.05,32.71,32.58090578887584,33.00613277435303,32.6355755115285
2019-11-01,Khulna,2017,29.74,30.72,30.272943888686516,30.885749130249025,30.319390572257433
2019-12-01,Khulna,2017,24.6,26.01,26.382779713312296,27.376110391616823,26.393510892485658
2020-01-01,Khulna,2017,24.03,26.86,24.903327977089628,25.508725361824037,24.86037166452233
2020-02-01,Khulna,2017,26.95,28.64,28.78572458435352,28.848986892700196,28.62308350584769
2020-03-01,Khulna,2017,32.29,31.78,32.42157249989807,33.738892536163334,32.18739147312174
2020-04-01,Khulna,2017,34.43,34.64,34.86441894965528,36.97971084594727,34.59085932862135
2020-05-01,Khulna,2017,34.15,36.17,34.99434240882918,37.08017566680908,34.67056698530857
2020-06-01,Khulna,2017,33.56,35.17,33.49461040990944,34.992901210784915,33.09349060669511
2020-07-01,Khulna,2017,33.27,33.66,32.24696358947259,33.07764175415039,31.80351739570994
2020-08-01,Khulna,2017,32.74,33.06,32.805783759763074,32.99642875671387,32.38063107610076
2020-09-01,Khulna,2017,33.45,32.9,32.995451763215684,33.48812702178955,32.62290322873319
2020-10-01,Khulna,2017,32.96,32.05,32.475300515602825,33.15754068374634,32.17694846388971
2020-11-01,Khulna,2017,30.57,29.74,30.310238062142997,30.97795961380005,30.094127749109354
2020-12-01,Khulna,2017,25.98,24.6,26.337797444202334,27.25966003417969,26.198059377349363
2021-01-01,Khulna,2020,25.91,24.03,25.118718481604475,24.146226106882096,25.040916672611957
2021-02-01,Khulna,2020,29.51,26.95,29.121346183464773,27.15626452445984,29.10399203924188
2021-03-01,Khulna,2020,34.58,32.29,33.15863084207442,32.63294351577759,33.21780410760427
2021-04-01,Khulna,2020,36.47,34.43,35.61302896036201,35.376264839172364,35.727251248684425
2021-05-01,Khulna,2020,35.48,34.15,35.69792341921263,35.1210816192627,35.87806896529929
2021-06-01,Khulna,2020,32.61,33.56,34.12953506334167,33.6477755355835,34.35278562722077
2021-07-01,Khulna,2020,32.65,33.27,32.35008576880088,32.41837108612061,32.53241536582712
2021-08-01,Khulna,2020,32.73,32.74,32.84996599080247,32.33997161865234,32.975944810322424
2021-09-01,Khulna,2020,32.29,33.45,33.20217059282891,32.64207933425904,33.297812605308366
2021-10-01,Khulna,2020,33.06,32.96,32.33306907994414,32.201862316131596,32.36400207645114
2021-11-01,Khulna,2020,29.98,30.57,30.44537766207751,29.922946815490725,30.442299440455518
2021-12-01,Khulna,2020,25.86,25.98,26.19214305918501,26.19820135116577,26.155594162611294
2022-01-01,Khulna,2020,24.29,25.91,25.20277709505138,25.025339369773867,25.144617787712843
2022-02-01,Khulna,2020,27.29,29.51,28.736280984600867,28.972170238494876,28.613818540186415
2022-03-01,Khulna,2020,33.62,34.58,32.64631500246609,32.50371425628662,32.446165602083305
2022-04-01,Khulna,2020,35.19,36.47,35.3282691737918,35.779578094482424,35.07886169189873
2022-05-01,Khulna,2020,34.88,35.48,35.20007337486456,35.451582984924315,34.93189852053682
2022-06-01,Khulna,2020,34.06,32.61,33.669050606750986,33.54512460708618,33.41098387211717
2022-07-01,Khulna,2020,33.78,32.65,32.64150918954384,32.56132381439209,32.43971137765744
2022-08-01,Khulna,2020,33.42,32.73,33.080571391799765,32.640039138793945,32.92115510725638
2022-09-01,Khulna,2020,33.33,32.29,33.281866977060254,32.97474277496338,33.1787792145818
2022-10-01,Khulna,2020,32.58,33.06,32.697974650320816,32.886384372711184,32.65786714639581
2022-11-01,Khulna,2020,30.66,29.98,30.303798540288668,30.268553524017335,30.271136801734354
2022-12-01,Khulna,2020,27.48,25.86,26.368602550114836,26.524677686691284,26.37380976526103
2023-01-01,Khulna,2020,25.35,24.29,25.60868980294875,24.649646966457368,25.666677494712957
2023-02-01,Khulna,2020,29.45857,27.29,28.984171186778376,27.383479385375978,29.08372261271859
2023-03-01,Khulna,2020,32.54,33.62,33.46542599214489,32.71400802612305,33.6135651958787
2023-04-01,Khulna,2020,36.74,35.19,35.186693897400374,34.63211963653565,35.28749351411072
2023-05-01,Khulna,2020,35.69,34.88,35.72008924383711,35.58781517028809,35.84152455842318
2023-06-01,Khulna,2020,34.71,34.06,34.088662854019674,33.97663066864014,34.22383920619242
2023-07-01,Khulna,2020,33.89,33.78,33.09671308653471,33.037772541046145,33.2361979412691
2023-08-01,Khulna,2020,32.71,33.42,33.30803579511345,32.88863056182861,33.44813738962092
2023-09-01,Khulna,2020,33.2,33.33,33.2335287788168,32.90400798797607,33.366117841629524
2023-10-01,Khulna,2020,33.13,32.58,32.753442731279634,32.77458560943604,32.87569621624359
2023-11-01,Khulna,2020,30.62,30.66,30.578867601293933,30.92469738006592,30.698949860487904
2023-12-01,Khulna,2020,26.56,27.48,26.559413146409856,26.98235481262207,26.662155021891856
2012-01-01,Rajshahi,2011,23.42,22.64,23.505389818621733,23.991914644241334,23.44167133483461
2012-02-01,Rajshahi,2011,28.4,28.26,28.22515314823574,28.462282321453095,28.171994539438483
2012-03-01,Rajshahi,2011,33.94,33.66,33.48727897220367,33.7421825003624,33.41820807171688
2012-04-01,Rajshahi,2011,35.47,34.78,36.254096061737414,36.566939945220945,36.19573413631879
2012-05-01,Rajshahi,2011,38.34,34.55,35.06288457959374,35.620459938049315,35.03919072330666
2012-06-01,Rajshahi,2011,36.22,34.14,35.17451771146328,34.42545997619629,35.2436004585266
2012-07-01,Rajshahi,2011,33.37,33.55,33.23962914597485,33.404185898303986,33.40264264143911
2012-08-01,Rajshahi,2011,34.23,32.2,33.13350445501257,33.01165157556534,33.349030169719796
2012-09-01,Rajshahi,2011,33.53,32.82,33.212723866770446,32.86163607597351,33.53283454288098
2012-10-01,Rajshahi,2011,32.37,32.87,32.01713628546266,32.10060606002807,32.3809493910046
2012-11-01,Rajshahi,2011,28.16,29.14,29.63174277879316,29.47796024560928,30.004708512289664
2012-12-01,Rajshahi,2011,23.06,24.2,25.268379985924966,25.455171100497246,25.633105639168342
2013-01-01,Rajshahi,2011,23.39,23.42,23.262036842374428,24.139030289649963,23.56494256593142
2013-02-01,Rajshahi,2011,27.89,28.4,28.31365787062312,28.921568708419798,28.534050966590115
2013-03-01,Rajshahi,2011,33.95,33.94,33.39082925989501,33.95567613840103,33.52817821410399
2013-04-01,Rajshahi,2011,36.42,35.47,36.23277949373028,37.13351241111755,36.31649153551307
2013-05-01,Rajshahi,2011,33.87,38.34,35.64618194998454,36.49814487457275,35.727081338438445
2013-06-01,Rajshahi,2011,35.15,36.22,34.01553834538288,34.370191164016724,33.95159667166374
2013-07-01,Rajshahi,2011,34.31,33.37,33.32049415105684,33.266542470455164,33.23149860214385
2013-08-01,Rajshahi,2011,33.44,34.23,33.49416194697328,32.927276582717894,33.442276211066684
2013-09-01,Rajshahi,2011,34.39,33.53,32.97824918676322,32.62422743320465,32.93523122403197
2013-10-01,Rajshahi,2011,31.38,32.37,32.372511394771486,31.81020287513733,32.39542833981349
2013-11-01,Rajshahi,2011,29.57,28.16,29.146644821671426,28.75137465715408,29.192341865713225
2013-12-01,Rajshahi,2011,25.54,23.06,25.537420965987373,25.332112734913828,25.654542469759285
2014-01-01,Rajshahi,2011,22.96,23.39,23.82908230273676,24.440881291031836,24.01770833850306
2014-02-01,Rajshahi,2011,25.99,27.89,28.020979813814762,27.62006704568863,28.18176417107137
2014-03-01,Rajshahi,2011,32.53,33.95,33.01599231409201,32.519813499450684,33.109064067271454
2014-04-01,Rajshahi,2011,37.96,36.42,35.999444382830156,36.50573287963867,36.00373302179338
2014-05-01,Rajshahi,2011,37.11,33.87,35.969922639100915,36.84063886165619,35.973050230232204
2014-06-01,Rajshahi,2011,34.89,35.15,34.88509397160558,34.934348683357236,34.97286116736976
2014-07-01,Rajshahi,2011,33.97,34.31,33.15960369387373,33.59528639554977,33.24617900938237
2014-08-01,Rajshahi,2011,33.82,33.44,33.48265045414758,33.10768992900848,33.59116557006659
2014-09-01,Rajshahi,2011,34.08,34.39,33.23880399568326,32.9214768743515,33.39480840691121
2014-10-01,Rajshahi,2011,32.51,31.38,32.1731514349878,32.19596127986908,32.347304178894326
2014-11-01,Rajshahi,2011,30.15,29.57,29.53732435855784,30.129948923587797,29.78488910305303
2014-12-01,Rajshahi,2011,24.57,25.54,25.615977484553184,26.484930262565612,25.893970149656944
2015-01-01,Rajshahi,2014,23.72,22.96,23.430440789534984,24.058508447408677,23.54217066425959
2015-02-01,Rajshahi,2014,28.51,25.99,28.123414429157467,25.823405423164367,28.242037849791238
2015-03-01,Rajshahi,2014,33.04,32.53,33.610435682909674,31.26572194814682,33.7561582228565
2015-04-01,Rajshahi,2014,33.89,37.96,36.21483676605095,34.696427423954006,36.34129828318643
2015-05-01,Rajshahi,2014,36.0,37.11,35.039173985237184,34.888909108638764,35.05961899511743
2015-06-01,Rajshahi,2014,34.55,34.89,34.96868064645586,34.23535700321197,34.93685045206107
2015-07-01,Rajshahi,2014,33.48,33.97,33.21284383054347,33.60851851224899,33.15477028339118
2015-08-01,Rajshahi,2014,33.83,33.82,33.46155210968962,32.891262333393094,33.37925074687101
2015-09-01,Rajshahi,2014,34.34,34.08,33.43220595908908,32.301142539978024,33.35044148403345
2015-10-01,Rajshahi,2014,32.93,32.51,32.30149444823981,31.776862545013426,32.23444767045835
2015-11-01,Rajshahi,2014,30.54,30.15,29.71813632396693,30.383938210010527,29.68450860145139
2015-12-01,Rajshahi,2014,25.33,24.57,25.557964485360618,27.9452786052227,25.56107708483527
2016-01-01,Rajshahi,2014,24.13,23.72,23.666035498722955,24.650498065948486,23.71549615453685
2016-02-01,Rajshahi,2014,29.44,28.51,28.24267987974805,25.584109104275704,28.31103340676438
2016-03-01,Rajshahi,2014,34.07,33.04,33.80181783116946,30.09417286515236,33.90168922648147
2016-04-01,Rajshahi,2014,37.72,33.89,36.186505686502684,33.05969153404236,36.32502835237081
2016-05-01,Rajshahi,2014,34.72,36.0,36.165012833815496,34.258214802742,36.38237200583294
2016-06-01,Rajshahi,2014,35.35,34.55,34.30126881461758,33.71941955089569,34.49074700999094
2016-07-01,Rajshahi,2014,33.39,33.48,33.65581539717026,33.5276785492897,33.85299409702988
2016-08-01,Rajshahi,2014,34.18,33.83,33.38150352018285,32.62892517566681,33.56107416076808
2016-09-01,Rajshahi,2014,34.04,34.34,33.68366011363995,32.10589741468429,33.85518441034874
2016-10-01,Rajshahi,2014,33.04,32.93,32.265631571916096,31.43064489364624,32.42279470201237
2016-11-01,Rajshahi,2014,29.98,30.54,29.88908052950093,30.096495093107222,30.04707897328559
2016-12-01,Rajshahi,2014,26.15,25.33,25.3731090116082,27.384542615413665,25.52297930004777
2017-01-01,Rajshahi,2014,25.22,24.13,24.008592146320296,24.58430231332779,24.175351389818374
2017-02-01,Rajshahi,2014,28.73,29.44,28.617916967780566,25.601196236610413,28.803530965774097
2017-03-01,Rajshahi,2014,31.31,34.07,33.58611352483676,29.77737951517105,33.768304921445996
2017-04-01,Rajshahi,2014,35.23,37.72,35.67873275472536,32.895584938526156,35.81502512839711
2017-05-01,Rajshahi,2014,35.3,34.72,35.51768518006223,33.79364132404327,35.57948402799123
2017-06-01,Rajshahi,2014,35.25,35.35,34.73340723211279,33.7046964764595,34.776910060690156
2017-07-01,Rajshahi,2014,32.65,33.39,33.52904185545328,33.386910398006435,33.53116620957372
2017-08-01,Rajshahi,2014,34.14,34.18,33.310894753874095,32.41065706253052,33.28532871488537
2017-09-01,Rajshahi,2014,33.93,34.04,33.77548296288458,32.01920232534408,33.730294722043965
2017-10-01,Rajshahi,2014,31.81,33.04,32.326094811833094,31.445393545627592,32.27928010321526
2017-11-01,Rajshahi,2014,29.36,29.98,29.583157147964187,29.656662027835843,29.51932565386808
2017-12-01,Rajshahi,2014,26.18,26.15,25.394358130308326,27.058735312223433,25.324331741651772
2018-01-01,Rajshahi,2017,22.55,25.22,24.207927710589757,24.90476710677147,24.119345969698855
2018-02-01,Rajshahi,2017,28.9,28.73,27.915053977611695,27.26811096549034,27.776194147897666
2018-03-01,Rajshahi,2017,34.12,31.31,33.62202063113426,33.05852669000625,33.4963849173653
2018-04-01,Rajshahi,2017,34.06,35.23,36.36726287385643,36.48442998170852,36.322575917821766
2018-05-01,Rajshahi,2017,33.45,35.3,35.006413532658435,35.978092634677886,34.92643813922539
2018-06-01,Rajshahi,2017,35.67,35.25,34.436520623069825,34.32615089416504,34.28488258532032
2018-07-01,Rajshahi,2017,33.93,32.65,33.66579472049282,33.353158695697786,33.482631782342494
2018-08-01,Rajshahi,2017,34.65,34.14,33.71353952282477,33.212514169216156,33.553702069185256
2018-09-01,Rajshahi,2017,34.32,33.93,33.85669455075622,33.36856703519821,33.710832435648264
2018-10-01,Rajshahi,2017,32.11,31.81,32.3865841503069,32.792240998744965,32.28296589358036
2018-11-01,Rajshahi,2017,30.01,29.36,29.648314237480655,30.46394690275192,29.587298514280285
2018-12-01,Rajshahi,2017,25.26,26.18,25.69018512434822,27.158698753118514,25.665313926052143
2019-01-01,Rajshahi,2017,25.46,22.55,23.751990160796304,23.98919889509678,23.72070735428518
2019-02-01,Rajshahi,2017,27.62,28.9,28.91115440281894,27.258676048517227,28.970032690813113
2019-03-01,Rajshahi,2017,32.08,34.12,33.1027322756997,32.19765366077423,33.13737423919709
2019-04-01,Rajshahi,2017,34.53,34.06,35.74118804772922,35.383218615055085,35.73504498163576
2019-05-01,Rajshahi,2017,36.14,33.45,35.093168169042926,36.000564639568324,35.0828861866607
2019-06-01,Rajshahi,2017,35.81,35.67,35.25382232312464,35.263689417839046,35.254922360536526
2019-07-01,Rajshahi,2017,34.5,33.93,33.565331625771535,33.94972296476364,33.53399360277629
2019-08-01,Rajshahi,2017,34.52,34.65,34.02446766929256,33.57160798311233,34.01483807663029
2019-09-01,Rajshahi,2017,33.45,34.32,33.83333788983531,33.619531776905056,33.83879353343585
2019-10-01,Rajshahi,2017,31.39,32.11,32.15987306157686,32.712242963314054,32.17401578934313
2019-11-01,Rajshahi,2017,29.99,30.01,29.564553250008963,30.037178634405137,29.57727844534673
2019-12-01,Rajshahi,2017,24.42,25.26,25.69271103420233,26.842466510534287,25.69908586986206
2020-01-01,Rajshahi,2017,23.33,25.46,23.711842905379743,24.126555641293525,23.695411477081027
2020-02-01,Rajshahi,2017,26.72,27.62,28.273141150357592,27.462346843481065,28.182287181544478
2020-03-01,Rajshahi,2017,31.61,32.08,32.905123186281195,33.447660264968874,32.783338706278684
2020-04-01,Rajshahi,2017,34.53,34.53,35.52846871288755,37.15934679746628,35.34965906090552
2020-05-01,Rajshahi,2017,33.8,36.14,35.24796795591287,37.435931713581084,35.01377988238954
2020-06-01,Rajshahi,2017,34.73,35.81,34.68282422692907,35.35665633440017,34.33239339022424
2020-07-01,Rajshahi,2017,33.87,34.5,33.56254420311864,33.62907113552093,33.1512360326597
2020-08-01,Rajshahi,2017,34.48,34.52,33.953632231658105,33.320893688201906,33.51515267896868
2020-09-01,Rajshahi,2017,34.09,33.45,33.83575931574249,33.58229833126068,33.41923457954628
2020-10-01,Rajshahi,2017,33.63,31.39,32.261204685997974,33.137575159072874,31.904861509455532
2020-11-01,Rajshahi,2017,30.23,29.99,30.191809942384456,31.583874638080594,29.939845409002487
2020-12-01,Rajshahi,2017,25.17,24.42,25.484198481928093,28.080529466867446,25.295319941665092
2021-01-01,Rajshahi,2020,23.77,23.33,23.893798397692315,23.077781972289085,23.72624641337306
2021-02-01,Rajshahi,2020,29.09,26.72,28.152932599303128,25.425985789299013,28.019901679326086
2021-03-01,Rajshahi,2020,34.56,31.61,33.372690008927364,32.01067114830017,33.30845661208794
2021-04-01,Rajshahi,2020,37.5,34.53,36.02462155620967,35.357403411865235,36.033921245894064
2021-05-01,Rajshahi,2020,34.65,33.8,35.72818130643,35.5364014673233,35.81760352311157
2021-06-01,Rajshahi,2020,34.13,34.73,34.777700474286384,34.188822922706606,34.90162884601969
2021-07-01,Rajshahi,2020,34.16,33.87,33.43573283193269,33.149487900733945,33.53364868503009
2021-08-01,Rajshahi,2020,34.17,34.48,34.176406165115075,32.77163935184478,34.25739484845802
2021-09-01,Rajshahi,2020,34.15,34.09,33.76945075102798,32.848632025718686,33.82670011661669
2021-10-01,Rajshahi,2020,33.2,33.63,32.46682061244262,32.383412714004514,32.51279995218039
2021-11-01,Rajshahi,2020,29.43,30.23,30.075372187771773,29.613654451370238,30.104461165065942
2021-12-01,Rajshahi,2020,26.34,25.17,25.233959265395676,25.501628181934358,25.25168643151944
2022-01-01,Rajshahi,2020,23.41,23.77,24.269456051559825,23.614360503554344,24.30411877391393
2022-02-01,Rajshahi,2020,26.01,29.09,28.072091083635172,26.527556307315827,28.09175925301227
2022-03-01,Rajshahi,2020,34.83,34.56,32.72746915119621,31.65047323703766,32.66182170133857
2022-04-01,Rajshahi,2020,36.77,37.5,36.50605276795315,36.26454941749573,36.4188530068874
2022-05-01,Rajshahi,2020,34.76,34.65,35.333120876380754,35.93516605377197,35.232376490836415
2022-06-01,Rajshahi,2020,34.96,34.13,34.82632726767178,34.480977103710174,34.74535912410805
2022-07-01,Rajshahi,2020,36.41,34.16,33.73393375241053,33.62687146663666,33.66289938953918
2022-08-01,Rajshahi,2020,34.71,34.17,34.75845517477864,33.67145312786102,34.733680612919656
2022-09-01,Rajshahi,2020,34.07,34.15,33.820126599603654,33.72270946264267,33.83943415051746
2022-10-01,Rajshahi,2020,33.06,33.2,32.54626896823259,33.09936870098114,32.590424249464164
2022-11-01,Rajshahi,2020,30.33,29.43,29.981656065338136,30.331396603584288,30.0416603882569
2022-12-01,Rajshahi,2020,26.78,26.34,25.63538381446251,26.30863063812256,25.730013566756792
2023-01-01,Rajshahi,2020,24.24,23.41,24.234431340671257,23.524511649608613,24.342261871932617
2023-02-01,Rajshahi,2020,29.49,26.01,28.063495860986915,25.556102491617203,28.20436118669655
2023-03-01,Rajshahi,2020,32.76,34.83,33.890579349874244,31.970844779014584,34.098646438725645
2023-04-01,Rajshahi,2020,37.48,36.77,35.72635109608545,34.507044885158535,35.87597702769344
2023-05-01,Rajshahi,2020,36.27,34.76,35.70652892039671,35.46244612693786,35.86976563645975
2023-06-01,Rajshahi,2020,37.26,34.96,35.15690383302485,34.53645373344421,35.347005692772676
2023-07-01,Rajshahi,2020,35.75,36.41,34.6130068192627,34.046002173423766,34.847699571320675
2023-08-01,Rajshahi,2020,34.04,34.71,34.43060364729175,33.47709682226181,34.66797215107414
2023-09-01,Rajshahi,2020,34.33,34.07,33.771096374521946,33.2539870929718,34.02841770219398
2023-10-01,Rajshahi,2020,32.38,33.06,32.7179632089185,32.68094990253448,32.97960496942015
2023-11-01,Rajshahi,2020,30.42,30.33,29.820861440238136,29.874640262126924,30.055977243413256
2023-12-01,Rajshahi,2020,26.25,26.78,25.867273284269086,26.355311789512633,26.08302937376616
2012-01-01,Rangamati,2011,26.43,25.79,26.431583474932896,26.484139939546584,26.345681201627563
2012-02-01,Rangamati,2011,30.49,30.03,29.4724567566325,29.70736367702484,29.396727310604668
2012-03-01,Rangamati,2011,33.16,32.94,33.34282867620554,32.96968330383301,33.26689480551536
2012-04-01,Rangamati,2011,32.86,33.74,34.27230429272633,34.23914763927459,34.2180734403472
2012-05-01,Rangamati,2011,33.95,33.43,33.29991979904197,33.35074388027191,33.22818403482275
2012-06-01,Rangamati,2011,32.17,32.16,32.26961156138162,32.60692740917206,32.19709810333931
2012-07-01,Rangamati,2011,31.03,32.16,31.652654054968448,32.08313262939453,31.576408946729725
2012-08-01,Rangamati,2011,32.63,31.66,31.94643996297396,31.950394868850708,31.835993128546143
2012-09-01,Rangamati,2011,33.12,32.37,32.62281680840235,32.74964629173279,32.54117904957962
2012-10-01,Rangamati,2011,31.89,32.24,32.54979146679842,32.5219372177124,32.49163094033273
2012-11-01,Rangamati,2011,28.99,29.79,30.01043824324749,30.109922952651978,29.951187185217115
2012-12-01,Rangamati,2011,26.21,26.7,26.85537558861923,27.03380056977272,26.77304494620514
2013-01-01,Rangamati,2011,25.8,26.43,26.198807109357322,26.747689967155456,26.087649389166312
2013-02-01,Rangamati,2011,30.85,30.49,29.22844800529219,29.75829723834991,29.076978621792684
2013-03-01,Rangamati,2011,34.81,33.16,33.378519470918896,33.25711422920227,33.22080293374581
2013-04-01,Rangamati,2011,35.35,32.86,34.804573488261376,34.67819881916046,34.720338616115846
2013-05-01,Rangamati,2011,31.49,33.95,34.347838306589985,33.77336170196533,34.37188369766936
2013-06-01,Rangamati,2011,33.34,32.17,31.806017851103007,31.920379276275632,31.7740208810798
2013-07-01,Rangamati,2011,32.63,31.03,31.881882556493455,31.975641322135925,31.867411700868267
