station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Cox's Bazar,2011,SARIMA,0.5363784636357366,0.7017771538947123,1.7409710389152164,0.6706342897104665,0.868122265018538,0.15110146109613404
Cox's Bazar,2011,SVR,0.5865022753644312,0.7449416713456765,1.8593876781112826,0.733304119234201,0.8514004255162891,0.050611985699031505
Cox's Bazar,2011,XGB,0.8703749889797632,1.0136015414888264,2.7547948797267936,1.0882303300540437,0.7248892552552553,0.1617010254603831
Cox's Bazar,2011,ANN,0.943925609748266,1.1213595873385762,2.973417374973941,1.1801907118756871,0.6632847169473653,0.2343963232480099
Cox's Bazar,2011,SARIMA+SVR,0.5491208481945213,0.7113419994725332,1.7801108074837109,0.6865661001710773,0.8645029217601498,0.15289235210115537
Cox's Bazar,2011,SARIMA+XGB,0.5364854007066312,0.7024197745490701,1.741704796330748,0.670767993189344,0.8678806323074822,0.1528338972215081
Cox's Bazar,2011,SARIMA+ANN,0.5121403163503861,0.6810248888245701,1.6506363485824054,0.6403293207554719,0.8758064630088845,0.11994136480669425
Cox's Bazar,2014,SNAIVE,1.0538888888888887,1.284097175277461,3.4227464343454335,1.3283649277247034,0.4629404482281826,0.1749681956170546
Cox's Bazar,2014,SARIMA,0.8430016572368388,1.0271382017252175,2.7734836634500786,1.0625539820121213,0.6563752572361395,0.15889700063074605
Cox's Bazar,2014,SVR,0.7561537453703976,0.9138105356161056,2.4860969226033114,0.9530872997216034,0.7280187374016092,0.2234170218804728
Cox's Bazar,2014,XGB,0.7057903607686364,0.8554662253195574,2.332641905338231,0.889607217094465,0.7616405363849698,0.15961586817030085
Cox's Bazar,2014,ANN,0.9162553116149879,1.149011834744028,2.9968524174081477,1.15488590270083,0.5699928592050549,0.18038565395915568
Cox's Bazar,2014,SARIMA+SVR,0.8471589668201311,1.036187517491736,2.785653337141741,1.0677940261025012,0.6502937644180758,0.1678056903288722
Cox's Bazar,2014,SARIMA+XGB,0.843202766166954,1.0324900224332167,2.774215676687688,1.0628074679841564,0.6527850703684276,0.15778547814353383
Cox's Bazar,2014,SARIMA+ANN,0.7812000228051945,0.9447183500236059,2.570742110937291,0.9846566585650428,0.70930914721089,0.20725744362217663
Cox's Bazar,2017,SNAIVE,0.9761111111111112,1.1667999923818229,3.1890003216184217,1.228957799020751,0.6745708632372147,0.20220932798372185
