date,station,model,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95,observed,error,snaive
2025-02-01,Faridpur,SARIMA+SVR,28.86899931045423,26.869683733669643,30.669911670505595,28.821492694540503,26.976217705571464,30.66676768350954,29.68,0.811000689545768,29.56
2025-03-01,Faridpur,SARIMA+SVR,33.405987885702885,31.406672308918296,35.20690024575425,33.364963300418424,31.519674344057872,35.21025225677898,33.76,0.3540121142971131,32.53
2025-04-01,Faridpur,SARIMA+SVR,35.16248412668413,33.16316854989954,36.96339648673549,35.13644201955298,33.29115206643866,36.9817319726673,34.59,-0.5724841266841239,36.71
2025-05-01,Faridpur,SARIMA+SVR,34.484478524530374,32.485162947745785,36.28539088458174,34.45587642182857,32.61058639758276,36.30116644607438,34.51,0.025521475469624022,34.61
2025-06-01,Faridpur,SARIMA+SVR,33.608657153555185,31.6093415767706,35.40956951360655,33.55521972457421,31.70992969525245,35.40050975389596,33.31,-0.2986571535551832,33.87
2025-07-01,Faridpur,SARIMA+SVR,32.901527575841406,30.902211999056817,34.70243993589277,32.81424512541295,30.96895509573219,34.659535155093714,32.16,-0.7415275758414097,34.42
2025-08-01,Faridpur,SARIMA+SVR,32.99521120070762,30.995895623923037,34.796123560758986,32.881148534923334,31.03585850526219,34.72643856458448,32.6,-0.39521120070762095,33.2
2025-09-01,Faridpur,SARIMA+SVR,33.231240958955,31.23192538217041,35.03215331900636,33.101251912773535,31.255961883747712,34.94654194179936,33.97,0.7387590410450002,33.57
2025-10-01,Faridpur,SARIMA+SVR,32.71994320758662,30.720627630802028,34.52085556763798,32.59600374231494,30.750713722217498,34.441293762412386,33.13,0.41005679241338555,33.05
2025-11-01,Faridpur,SARIMA+SVR,30.38358316758264,28.384267590798046,32.184495527634,30.28855962347659,28.443269728493043,32.13384951846014,30.24,-0.14358316758264067,31.09
2025-12-01,Faridpur,SARIMA+SVR,26.39280394154713,24.39348836476254,28.19371630159849,26.33014690692515,24.48485876514465,28.175435048705648,25.69,-0.7028039415471277,26.69
2024-01-01,Jessore,SARIMA+ANN,25.58503438412334,23.616741788677643,27.167620071271077,25.655074375259865,23.83573155363208,27.474417196887654,23.47,-2.1150343841233408,25.22
2024-02-01,Jessore,SARIMA+ANN,29.01018318773427,27.04189059228857,30.592768874882005,29.54185661741921,27.64810639371144,31.43560684112698,28.64,-0.37018318773426984,30.34
2024-03-01,Jessore,SARIMA+ANN,33.88005899490109,31.911766399455395,35.462644682048825,33.9605017111243,32.060672542414366,35.86033087983424,32.61,-1.2700589949010919,33.15
2024-04-01,Jessore,SARIMA+ANN,36.50410877264799,34.53581617720229,38.08669445979572,36.30665266511154,34.40631697200053,38.20698835822255,38.58,2.0758912273520096,37.48
2024-05-01,Jessore,SARIMA+ANN,36.06935328503103,34.10106068958533,37.65193897217876,35.984282191981144,34.08390422586953,37.88466015809276,36.29,0.22064671496897148,35.81
2024-06-01,Jessore,SARIMA+ANN,34.727295104604146,32.75900250915845,36.30988079175188,34.856926606416124,32.95654511186038,36.75730810097187,36.35,1.6227048953958558,35.75
2024-07-01,Jessore,SARIMA+ANN,33.59029812273179,31.62200552728609,35.17288380987952,33.68991092489767,31.789529135827824,35.590292713967514,33.7,0.10970187726821479,34.66
2024-08-01,Jessore,SARIMA+ANN,33.55865417199571,31.590361576550016,35.14123985914345,33.60429318627176,31.70391137263645,35.50467499990707,32.72,-0.8386541719957137,33.55
2024-09-01,Jessore,SARIMA+ANN,33.64112133383204,31.672828738386343,35.223707020979774,33.82577404051727,31.92539222503928,35.72615585599525,33.96,0.31887866616796146,33.87
2024-10-01,Jessore,SARIMA+ANN,32.99080426918003,31.022511673734336,34.573389956327766,33.24339512772087,31.343013314578368,35.14377694086338,33.05,0.05919573081996532,33.17
2024-11-01,Jessore,SARIMA+ANN,30.68239919355163,28.71410659810593,32.26498488069936,30.878003486887263,28.9776217037626,32.778385270011924,30.74,0.05760080644837018,31.03
2024-12-01,Jessore,SARIMA+ANN,26.767555712129315,24.79926311668362,28.35014139927705,27.028900520503964,25.128519097178568,28.92928194382936,27.08,0.312444287870683,26.84
2025-01-01,Jessore,SARIMA+ANN,25.39059078223039,23.42229818678469,26.973176469378124,25.72864893388236,23.823014395621307,27.63428347214341,25.68,0.2894092177696095,25.22
2025-02-01,Jessore,SARIMA+ANN,29.095218494390867,27.12692589894517,30.6778041815386,29.58211234205996,27.676039629805796,31.488185054314123,30.04,0.9447815056091322,30.34
2025-03-01,Jessore,SARIMA+ANN,33.61531276828771,31.64702017284201,35.19789845543544,33.99113128845362,32.085022006791625,35.89724057011562,34.67,1.0546872317122933,33.15
2025-04-01,Jessore,SARIMA+ANN,36.1147873776693,34.146494782223606,37.69737306481704,36.3345011513585,34.428388817314875,38.24061348540213,35.73,-0.38478737766930493,37.48
2025-05-01,Jessore,SARIMA+ANN,36.00948057958106,34.04118798413536,37.59206626672879,36.01132719295428,34.10521460413151,37.91743978177704,35.72,-0.28948057958105977,35.81
2025-06-01,Jessore,SARIMA+ANN,34.800679923618944,32.83238732817325,36.38326561076668,34.88373947238679,32.97762686229798,36.789852082475605,34.21,-0.5906799236189428,35.75
2025-07-01,Jessore,SARIMA+ANN,33.61255825805658,31.644265662610884,35.195143945204315,33.716656724723975,31.810544112861557,35.6227693365864,32.54,-1.0725582580565813,34.66
2025-08-01,Jessore,SARIMA+ANN,33.48284060115656,31.514548005710864,35.065426288304295,33.63101961001229,31.724906998019115,35.53713222200546,32.64,-0.8428406011565599,33.55
2025-09-01,Jessore,SARIMA+ANN,33.7491709285749,31.7808783331292,35.33175661572263,33.85249486631112,31.946382254514184,35.758607478108054,34.05,0.30082907142509896,33.87
2025-10-01,Jessore,SARIMA+ANN,33.12237702656638,31.154084431120687,34.70496271371412,33.27011433621145,31.364001726912697,35.1762269455102,33.35,0.22762297343361837,33.17
2025-11-01,Jessore,SARIMA+ANN,30.734797982005645,28.76650538655995,32.31738366915338,30.9047222281226,28.99860964876561,32.810834807479594,30.19,-0.5447979820056439,31.03
2025-12-01,Jessore,SARIMA+ANN,26.8508873200497,24.882594724604004,28.433473007197435,27.055619126744556,25.14950690610626,28.961731347382845,25.71,-1.1408873200496998,26.84
2024-01-01,Khulna,SARIMA+SVR,25.38121915776721,23.699369292635065,27.21774713536445,25.423287546521856,23.80532557761367,27.04124951543004,23.12,-2.261219157767208,25.35
2024-02-01,Khulna,SARIMA+SVR,28.979314607838933,27.29746474270679,30.815842585436176,29.105279393206978,27.424953479395064,30.78560530701889,28.16,-0.8193146078389333,29.45857
2024-03-01,Khulna,SARIMA+SVR,33.499166934060305,31.81731706892816,35.33569491165755,33.32217892410764,31.631685613659403,35.01267223455588,32.02,-1.4791669340603022,32.54
2024-04-01,Khulna,SARIMA+SVR,35.55246343261568,33.87061356748354,37.38899141021293,35.56930783461827,33.87476384344431,37.26385182579223,37.88,2.327536567384321,36.74
2024-05-01,Khulna,SARIMA+SVR,35.49821477254638,33.81636490741424,37.334742750143626,35.437693258943824,33.74051698446529,37.13486953342236,35.56,0.06178522745361903,35.69
2024-06-01,Khulna,SARIMA+SVR,34.058628391065795,32.37677852593365,35.89515636866304,34.07204741873403,32.37285622207614,35.77123861539192,35.58,1.5213716089342029,34.71
2024-07-01,Khulna,SARIMA+SVR,33.014463924400026,31.332614059267883,34.85099190199727,32.97362648541841,31.27282302391852,34.674429946918295,33.27,0.25553607559997715,33.89
2024-08-01,Khulna,SARIMA+SVR,33.10314351097048,31.42129364583834,34.939671488567726,32.9655375187619,31.26342927914941,34.667645758374384,31.74,-1.3631435109704846,32.71
2024-09-01,Khulna,SARIMA+SVR,33.34252763784371,31.66067777271157,35.17905561544095,33.245874264005,31.54270699699129,34.949041531018715,33.67,0.3274723621562927,33.2
2024-10-01,Khulna,SARIMA+SVR,32.78398031846158,31.10213045332944,34.62050829605882,32.76802792046154,31.064000392441887,34.4720554484812,33.09,0.30601968153842307,33.13
2024-11-01,Khulna,SARIMA+SVR,30.45717600878234,28.7753261436502,32.29370398637958,30.45833497613092,28.753608464023927,32.16306148823791,30.8,0.34282399121766005,30.62
2024-12-01,Khulna,SARIMA+SVR,26.469986730890724,24.78813686575858,28.306514708487967,26.4997271367957,24.79443268130622,28.205021592285178,26.84,0.37001326910927546,26.56
2025-01-01,Khulna,SARIMA+SVR,25.35427399201151,23.672424126879367,27.190801969608756,25.3698692147766,23.65433288545004,27.08540554410315,25.46,0.10572600798849052,25.35
2025-02-01,Khulna,SARIMA+SVR,29.06897712808424,27.3871272629521,30.905505105681485,29.058552612150457,27.34128341827408,30.77582180602684,30.05,0.9810228719157621,29.45857
2025-03-01,Khulna,SARIMA+SVR,33.265841949693325,31.58399208456118,35.10236992729057,33.28159932755434,31.56362726494736,34.999571390161314,33.75,0.48415805030667514,32.54
2025-04-01,Khulna,SARIMA+SVR,35.56449938610674,33.8826495209746,37.40102736370398,35.53429612653257,33.81586397485152,37.25272827821362,35.12,-0.44449938610674167,36.74
2025-05-01,Khulna,SARIMA+SVR,35.44989134799938,33.76804148286724,37.28641932559663,35.40770742637318,33.68892212851732,37.12649272422904,35.35,-0.09989134799938171,35.69
2025-06-01,Khulna,SARIMA+SVR,34.116888286702306,32.43503842157016,35.95341626429955,34.04659437595887,32.327526139251546,35.76566261266619,34.06,-0.0568882867023035,34.71
2025-07-01,Khulna,SARIMA+SVR,33.036484189732334,31.35463432460019,34.87301216732958,32.95226067012493,31.232963271275874,34.67155806897399,32.04,-0.9964841897323353,33.89
2025-08-01,Khulna,SARIMA+SVR,33.034602338403886,31.352752473271742,34.87113031600113,32.94785697650644,31.22837346742825,34.667340485584624,32.4,-0.6346023384038872,32.71
2025-09-01,Khulna,SARIMA+SVR,33.30770916099788,31.625859295865737,35.14423713859512,33.231516527908184,31.511881769648035,34.95115128616833,34.08,0.7722908390021175,33.2
2025-10-01,Khulna,SARIMA+SVR,32.80242412761099,31.120574262478847,34.63895210520823,32.75666616484855,31.03690846827758,34.476423861419526,33.68,0.8775758723890092,33.13
2025-11-01,Khulna,SARIMA+SVR,30.44933985847636,28.767489993344213,32.2858678360736,30.449674519261254,28.729816899756965,32.169532138765554,30.45,0.000660141523638913,30.62
2025-12-01,Khulna,SARIMA+SVR,26.46804416900953,24.786194303877387,28.304572146606773,26.493502281073404,24.77356351798463,28.213441044162177,25.72,-0.7480441690095319,26.56
2024-01-01,Rajshahi,SARIMA+SVR,23.936303566142374,21.645803833450948,25.96864601387083,24.115676200329943,22.100871901527,26.130480499132887,21.99,-1.946303566142376,24.24
2024-02-01,Rajshahi,SARIMA+SVR,28.315868791691635,26.025369059000205,30.34821123942009,28.29188880329329,26.20240061615061,30.381376990435967,27.44,-0.8758687916916337,29.49
2024-03-01,Rajshahi,SARIMA+SVR,33.57318292022742,31.282683187535987,35.60552536795587,33.473519723883385,31.384031536740707,35.56300791102606,31.79,-1.7831829202274179,32.76
2024-04-01,Rajshahi,SARIMA+SVR,36.30316694939178,34.01266721670035,38.33550939712024,36.26778506835548,34.1782968812128,38.35727325549816,39.07,2.76683305060822,37.48
2024-05-01,Rajshahi,SARIMA+SVR,35.627629942806784,33.337130210115355,37.65997239053524,35.40736239709573,33.317874209953054,37.49685058423841,35.95,0.32237005719321843,36.27
2024-06-01,Rajshahi,SARIMA+SVR,35.23623120712948,32.94573147443805,37.26857365485793,35.31548703096762,33.22599884382494,37.404975218110295,36.23,0.9937687928705188,37.26
2024-07-01,Rajshahi,SARIMA+SVR,34.40642309698445,32.11592336429302,36.4387655447129,34.27560535533904,32.18611716819636,36.36509354248172,34.82,0.41357690301555294,35.75
2024-08-01,Rajshahi,SARIMA+SVR,34.26135561815941,31.970855885467984,36.29369806588787,34.16030202166162,32.070813834518944,36.2497902088043,33.55,-0.7113556181594163,34.04
2024-09-01,Rajshahi,SARIMA+SVR,34.090151422596705,31.799651689905275,36.12249387032516,33.985428873530395,31.89594068638772,36.07491706067307,33.88,-0.21015142259670228,34.33
2024-10-01,Rajshahi,SARIMA+SVR,32.71977422748156,30.42927449479013,34.75211667521001,32.59881615263526,30.50932796549258,34.688304339777936,32.44,-0.27977422748156044,32.38
2024-11-01,Rajshahi,SARIMA+SVR,29.985219700463837,27.694719967772404,32.01756214819228,30.03214993091473,27.942661743772057,32.12163811805741,30.16,0.17478029953616314,30.42
2024-12-01,Rajshahi,SARIMA+SVR,25.746392035776584,23.455892303085157,27.77873448350504,25.826068463629014,23.73658028850813,27.915556638749894,26.13,0.38360796422341537,26.25
2025-01-01,Rajshahi,SARIMA+SVR,23.994043389465247,21.703543656773817,26.0263858371937,24.05390958299949,21.95191824656809,26.15590091943089,24.72,0.7259566105347517,24.24
2025-02-01,Rajshahi,SARIMA+SVR,28.22776519787909,25.93726546518766,30.260107645607544,28.315250959700283,26.212318526993737,30.418183392406828,29.11,0.8822348021209088,29.49
2025-03-01,Rajshahi,SARIMA+SVR,33.47627657988411,31.18577684719268,35.50861902761256,33.49688188029038,31.39394944758384,35.599814312996926,33.35,-0.1262765798841059,32.76
2025-04-01,Rajshahi,SARIMA+SVR,36.26849416625753,33.9779944335661,38.30083661398599,36.29114722476248,34.18821479205593,38.39407965746902,34.99,-1.2784941662575307,37.48
2025-05-01,Rajshahi,SARIMA+SVR,35.456516855916966,33.16601712322554,37.48885930364542,35.43072455350273,33.32779212079618,37.53365698620927,35.04,-0.4165168559169672,36.27
2025-06-01,Rajshahi,SARIMA+SVR,35.4424157561787,33.15191602348727,37.47475820390715,35.33884918737461,33.23591675466807,37.44178162008116,34.6,-0.8424157561786956,37.26
2025-07-01,Rajshahi,SARIMA+SVR,34.42139115531219,32.13089142262076,36.45373360304065,34.298967511746035,32.19603507903949,36.40189994445258,32.8,-1.621391155312196,35.75
2025-08-01,Rajshahi,SARIMA+SVR,34.3370133493393,32.04651361664787,36.36935579706776,34.18366417806862,32.08073174536207,36.28659661077516,33.32,-1.017013349339301,34.04
2025-09-01,Rajshahi,SARIMA+SVR,34.12553589146514,31.83503615877371,36.1578783391936,34.00879102993739,31.905858597230846,36.11172346264394,34.56,0.4344641085348613,34.33
2025-10-01,Rajshahi,SARIMA+SVR,32.67722980331756,30.38673007062613,34.70957225104601,32.622178309042255,30.51924587633571,34.7251107417488,33.19,0.512770196682439,32.38
2025-11-01,Rajshahi,SARIMA+SVR,30.05136219448877,27.76086246179734,32.08370464221723,30.055512087321727,27.95257965461518,32.15844452002827,29.42,-0.6313621944887693,30.42
2025-12-01,Rajshahi,SARIMA+SVR,25.77746064958844,23.486960916897008,27.80980309731689,25.849430620036006,23.7464981992744,27.95236304079761,24.06,-1.7174606495884426,26.25
2024-01-01,Rangamati,SARIMA+XGB,26.85355579061418,24.67050493955479,28.733543618512364,26.91972184134632,25.14657759490967,28.692866087782964,25.12,-1.7335557906141794,27.56
2024-02-01,Rangamati,SARIMA+XGB,29.857517980156977,27.674467129097582,31.73750580805516,29.93864371639355,28.089840379606237,31.787447053180863,29.24,-0.617517980156979,30.7
2024-03-01,Rangamati,SARIMA+XGB,33.41759895750764,31.23454810644825,35.29758678540583,33.46305604496482,31.58518479411911,35.34092729581053,32.85,-0.5675989575076414,32.84
2024-04-01,Rangamati,SARIMA+XGB,34.48057769665179,32.2975268455924,36.360565524549976,34.56011117675958,32.6708725892291,36.449349764290055,37.08,2.599422303348206,35.75
2024-05-01,Rangamati,SARIMA+XGB,34.06290716692131,31.87985631586192,35.9428949948195,34.03957010819834,32.14585680625794,35.93328341013874,34.53,0.4670928330786879,34.84
2024-06-01,Rangamati,SARIMA+XGB,32.62608806820359,30.4430372171442,34.50607589610178,32.66902923615422,30.773550049301207,34.56450842300724,33.17,0.5439119317964085,33.19
2024-07-01,Rangamati,SARIMA+XGB,32.08737039763672,29.904319546577327,33.9673582255349,32.13581174437148,30.239635145664952,34.031988343078005,32.65,0.5626296023632804,33.89
2024-08-01,Rangamati,SARIMA+XGB,32.47637434631578,30.293323495256388,34.35636217421396,32.52481569305054,30.62836397424359,34.42126741185749,30.99,-1.486374346315781,30.62
2024-09-01,Rangamati,SARIMA+XGB,32.91279046962174,30.72973961856235,34.792778297519924,32.97895652035388,31.08239731963616,34.875515721071594,33.68,0.7672095303782598,33.62
2024-10-01,Rangamati,SARIMA+XGB,32.56172431032579,30.3786734592664,34.44171213822398,32.62789036105793,30.731291869826403,34.52448885228945,32.62,0.058275689674204045,31.98
2024-11-01,Rangamati,SARIMA+XGB,30.35231619073357,28.169265339674183,32.23230401863176,30.41848224146571,28.52187630340637,32.31508817952505,30.96,0.6076838092664296,30.44
2024-12-01,Rangamati,SARIMA+XGB,27.44231043958215,25.25925958852276,29.32229826748033,27.508476490314287,25.611888060393092,29.40506492023548,28.18,0.7376895604178486,27.45
2025-01-01,Rangamati,SARIMA+XGB,26.906948166081328,24.723897315021937,28.78693599397951,26.973114216813464,25.076405070485805,28.869823363141123,27.61,0.7030518339186713,27.56
2025-02-01,Rangamati,SARIMA+XGB,29.919072698378272,27.73602184731888,31.799060526276456,29.985238749110408,28.088488349782573,31.881989148438244,30.96,1.0409273016217284,30.7
2025-03-01,Rangamati,SARIMA+XGB,33.43921131509328,31.25616046403389,35.319199142991465,33.50537736582542,31.60861066405521,35.40214406759563,34.76,1.3207886849067165,32.84
2025-04-01,Rangamati,SARIMA+XGB,34.52021199499472,32.337161143935326,36.4001998228929,34.5997454751025,32.70297234113103,36.49651860907397,34.63,0.10978800500528507,35.75
2025-05-01,Rangamati,SARIMA+XGB,33.99798150743349,31.81493065637409,35.87796933533167,34.07751498754127,32.18073934174301,35.97429063333953,33.93,-0.06798150743348685,34.84
2025-06-01,Rangamati,SARIMA+XGB,32.65747057574437,30.474419724684974,34.53745840364255,32.70591192247913,30.8091353617788,34.60268848317946,32.38,-0.27747057574436695,33.19
2025-07-01,Rangamati,SARIMA+XGB,32.12358524844685,29.94053439738746,34.003573076345035,32.17202659518161,30.27524987021846,34.06880332014477,31.33,-0.7935852484468526,33.89
2025-08-01,Rangamati,SARIMA+XGB,32.512169307080285,30.329118456020893,34.39215713497847,32.56061065381505,30.663834363285165,34.457386944344925,32.11,-0.4021693070802854,30.62
2025-09-01,Rangamati,SARIMA+XGB,32.948321431772044,30.76527058071265,34.82830925967023,33.01448748250418,31.117712626955093,34.91126233805327,33.47,0.521678568227955,33.62
2025-10-01,Rangamati,SARIMA+XGB,32.59708928790698,30.41403843684759,34.477077115805166,32.66325533863912,30.76648424598038,34.56002643129786,33.58,0.9829107120930161,31.98
2025-11-01,Rangamati,SARIMA+XGB,30.38757680838368,28.20452595732429,32.26756463628186,30.453742859115817,28.556981337962583,32.35050438026905,30.81,0.4224231916163177,30.44
2025-12-01,Rangamati,SARIMA+XGB,27.477505442728003,25.29445459166861,29.357493270626183,27.54367149346014,25.646934206274512,29.440408780645765,27.72,0.2424945572719963,27.45
2024-01-01,Rangpur,SARIMA+XGB,24.068040177590568,21.95750114104332,26.560512448152316,24.066949396293037,21.954109335300625,26.179789457285445,20.87,-3.198040177590567,23.94
2024-02-01,Rangpur,SARIMA+XGB,27.4385280218645,25.32798898531725,29.931000292426244,27.370937606386747,25.14736268497365,29.594512527799843,26.59,-0.8485280218644995,27.68
2024-03-01,Rangpur,SARIMA+XGB,31.50455642981999,29.39401739327274,33.99702870038173,31.40651987983458,29.163674214346585,33.649365545322574,29.78,-1.7245564298199874,30.71
2024-04-01,Rangpur,SARIMA+XGB,32.1628702189003,30.05233118235305,34.65534248946204,32.3380977566515,30.088001617254783,34.58819389604822,35.48,3.3171297810996947,34.08
2024-05-01,Rangpur,SARIMA+XGB,32.891912456407695,30.781373419860447,35.384384726969444,32.766333933725505,30.51136547399282,35.021302393458186,34.22,1.3280875435923036,34.01
2024-06-01,Rangpur,SARIMA+XGB,33.25074852676412,31.140209490216872,35.74322079732586,33.303066704881395,31.04385120421833,35.56228220554446,32.65,-0.6007485267641215,33.66
2024-07-01,Rangpur,SARIMA+XGB,33.46160650020425,31.351067463657,35.95407877076599,33.39192587649409,31.12867244692875,35.65517930605944,34.23,0.7683934997957493,33.99
2024-08-01,Rangpur,SARIMA+XGB,33.98929741911291,31.87875838256566,36.48176968967465,33.75642493299841,31.48923177811496,36.02361808788186,33.69,-0.29929741911291075,33.4
2024-09-01,Rangpur,SARIMA+XGB,33.142914706895056,31.032375670347808,35.635386977456804,33.050483891794386,30.77941810549779,35.32154967809098,34.19,1.0470852931049421,33.86
2024-10-01,Rangpur,SARIMA+XGB,32.29431393489298,30.18377489834573,34.78678620545473,32.22017478689608,29.94529418766262,34.49505538612954,31.71,-0.5843139348929824,31.83
2024-11-01,Rangpur,SARIMA+XGB,29.972892530491094,27.86235349394385,32.46536480105284,29.896668359865888,27.61802755499605,32.17530916473572,30.43,0.45710746950890524,30.98
2024-12-01,Rangpur,SARIMA+XGB,26.0259589630114,23.915419926464157,28.518431233573143,26.072368834440606,23.790021030184874,28.35471663869634,26.05,0.024041036988599274,26.7
2025-01-01,Rangpur,SARIMA+XGB,23.89823686660772,21.787697830060477,26.390709137169463,23.88743111075407,21.604227472906853,26.170634748601284,23.9,0.001763133392277183,23.94
2025-02-01,Rangpur,SARIMA+XGB,27.2549644292853,25.144425392738054,29.747436699847047,27.366801861073743,25.08111325299177,29.652490469155723,27.26,0.005035570714699844,27.68
2025-03-01,Rangpur,SARIMA+XGB,31.23933446600335,29.1287954294561,33.73180673656509,31.32157168730395,29.03282084768732,33.61032252692058,31.59,0.3506655339966507,30.71
2025-04-01,Rangpur,SARIMA+XGB,32.70457757211235,30.5940385355651,35.19704984267409,32.544070295458106,30.252116892428564,34.83602369848765,32.54,-0.1645775721123499,34.08
2025-05-01,Rangpur,SARIMA+XGB,33.000516026684906,30.889976990137654,35.492988297246654,32.917584321865704,30.62242076205077,35.21274788168064,32.79,-0.21051602668490688,34.01
2025-06-01,Rangpur,SARIMA+XGB,33.25947576206846,31.148936725521214,35.75194803263021,33.35281283599062,31.054468938185373,35.651156733795865,34.43,1.170524237931538,33.66
2025-07-01,Rangpur,SARIMA+XGB,33.536564020906816,31.426024984359568,36.02903629146856,33.46962798247231,31.16814357818827,35.77111238675635,34.12,0.5834359790931813,33.99
2025-08-01,Rangpur,SARIMA+XGB,33.73499595048731,31.62445691394006,36.22746822104905,33.72409278946822,31.41951002658623,36.028675552350215,33.18,-0.5549959504873101,33.4
2025-09-01,Rangpur,SARIMA+XGB,33.120748875918466,31.010209839371218,35.613221146480214,33.152517212810594,30.844878412254868,35.46015601336632,33.77,0.6492511240815375,33.86
2025-10-01,Rangpur,SARIMA+XGB,32.19774149482708,30.08720245827983,34.69021376538882,32.18385224913816,29.873199312784973,34.49450518549135,32.39,0.19225850517292287,31.83
2025-11-01,Rangpur,SARIMA+XGB,30.01530971887409,27.90477068232684,32.50778198943583,30.030152138759185,27.716526390987145,32.34377788653123,30.14,0.12469028112591118,30.98
2025-12-01,Rangpur,SARIMA+XGB,26.13584984960519,24.025310813057946,28.62832212016693,26.153259997540346,23.836702231474565,28.46981776360612,24.71,-1.4258498496051892,26.7
2024-01-01,Sylhet,SARIMA+SVR,26.229491822598867,23.60870513733655,28.800120350501484,26.557579903297363,24.52917209660759,28.585987709987137,24.66,-1.5694918225988665,26.48
2024-02-01,Sylhet,SARIMA+SVR,29.10568818376188,26.48490149849956,31.67631671166449,29.164154364714676,27.103371618983797,31.224937110445552,27.52,-1.5856881837618815,29.07
2024-03-01,Sylhet,SARIMA+SVR,32.03633362845547,29.41554694319316,34.606962156358094,32.24937863272391,30.182588566706272,34.31616869874155,31.01,-1.0263336284554718,30.77
2024-04-01,Sylhet,SARIMA+SVR,32.36655799283352,29.745771307571204,34.937186520736134,32.26336899785569,30.19657893183805,34.33015906387333,32.93,0.5634420071664792,33.3
2024-05-01,Sylhet,SARIMA+SVR,32.34432753640596,29.72354085114365,34.91495606430858,32.20024313672826,30.133453070710623,34.2670332027459,32.68,0.3356724635940367,33.34
2024-06-01,Sylhet,SARIMA+SVR,32.557730362316654,29.936943677054337,35.128358890219275,32.55411905716304,30.487328991145404,34.62090912318068,30.78,-1.7777303623166532,31.9
2024-07-01,Sylhet,SARIMA+SVR,33.046516061755895,30.425729376493575,35.61714458965851,32.895477577720136,30.828687511702498,34.962267643737775,33.37,0.3234839382441024,33.18
2024-08-01,Sylhet,SARIMA+SVR,33.45706225632899,30.836275571066672,36.02769078423161,33.467291595913906,31.400501529896268,35.534081661931545,31.99,-1.4670622563289903,32.0
2024-09-01,Sylhet,SARIMA+SVR,33.11910523456139,30.49831854929907,35.689733762464,32.97575380747158,30.908963741453935,35.042543873489215,34.43,1.3108947654386114,34.4
2024-10-01,Sylhet,SARIMA+SVR,32.74351170906514,30.122725023802825,35.31414023696776,32.780290213755904,30.713500147738262,34.84708027977354,31.24,-1.5035117090651404,31.78
2024-11-01,Sylhet,SARIMA+SVR,30.52513379193801,27.904347106675697,33.09576231984063,30.63326369297321,28.566473957290352,32.70005342865607,30.46,-0.06513379193800972,30.74
2024-12-01,Sylhet,SARIMA+SVR,27.522336809723384,24.901550124461068,30.092965337626,27.630893539972494,25.564105567993657,29.69768151195133,27.15,-0.3723368097233859,27.51
2025-01-01,Sylhet,SARIMA+SVR,26.44352548695525,23.822738801692932,29.01415401485787,26.559188956576428,24.483585002481533,28.63479291067132,26.47,0.026474513044750125,26.48
2025-02-01,Sylhet,SARIMA+SVR,29.077726987791824,26.456940302529507,31.64835551569444,29.084448300574124,27.00855954676443,31.160337054383817,28.96,-0.11772698779182278,29.07
2025-03-01,Sylhet,SARIMA+SVR,32.26276263648839,29.641975951226076,34.833391164391,32.23014942687168,30.15420733547041,34.30609151827294,31.99,-0.27276263648839105,30.77
2025-04-01,Sylhet,SARIMA+SVR,32.49960542657279,29.878818741310475,35.07023395447541,32.39950772769276,30.32356563629149,34.475449819094024,32.83,0.33039457342720624,33.3
2025-05-01,Sylhet,SARIMA+SVR,32.462431051247655,29.84164436598534,35.03305957915028,32.301595337681896,30.22565324628063,34.37753742908316,32.23,-0.23243105124765862,33.34
2025-06-01,Sylhet,SARIMA+SVR,32.57968379621212,29.9588971109498,35.150312324114736,32.406818870849406,30.33087677944814,34.48276096225067,32.73,0.1503162037878738,31.9
2025-07-01,Sylhet,SARIMA+SVR,33.24025810297216,30.61947141770984,35.810886630874776,33.030191771452515,30.954249680051248,35.10613386285378,33.69,0.4497418970278346,33.18
2025-08-01,Sylhet,SARIMA+SVR,33.58591811660468,30.965131431342364,36.1565466445073,33.425783689109146,31.34984159770788,35.50172578051041,32.05,-1.5359181166046838,32.0
2025-09-01,Sylhet,SARIMA+SVR,33.269677904396794,30.64889121913448,35.840306432299414,33.173516652831424,31.09757456143016,35.24945874423269,33.56,0.29032209560320865,34.4
2025-10-01,Sylhet,SARIMA+SVR,32.691352356135496,30.07056567087318,35.26198088403811,32.7050077698161,30.629065678414836,34.780949861217366,33.11,0.41864764386450304,31.78
2025-11-01,Sylhet,SARIMA+SVR,30.624619024013683,28.00383233875137,33.195247551916296,30.72924292135074,28.65330107139921,32.80518477130227,30.47,-0.15461902401368377,30.74
2025-12-01,Sylhet,SARIMA+SVR,27.53419931877968,24.91341263351736,30.10482784668229,27.655970927256597,25.580030366439072,29.731911488074115,27.46,-0.07419931877968011,27.51
2024-01-01,Srimongal,SARIMA+LSTM,26.181722313286627,24.31670177857092,28.02618765084152,25.896786627854244,23.98610265448607,27.807470601222416,23.42,-2.7617223132866258,26.67
2024-02-01,Srimongal,SARIMA+LSTM,29.229928873291637,27.364908338575923,31.074394210846528,28.9652230585262,27.028752470292176,30.901693646760226,27.88,-1.3499288732916384,29.6
2024-03-01,Srimongal,SARIMA+LSTM,32.71460122801545,30.849580693299732,34.55906656557034,32.46258076648567,30.50967023826329,34.415491294708055,31.23,-1.4846012280154461,31.27
