station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Bhola,2014,LSTM,0.9347047037217351,1.1153369069370747,2.9945811188539877,1.1749960608479149,0.7842945084338762,0.25647722777060494
Bhola,2014,SARIMA+LSTM,0.7073969678445535,0.8991739553089411,2.2492237780767863,0.889252667033285,0.8598037190751022,0.20616588275526784
Bhola,2017,LSTM,0.8768343615531919,1.0231723367560095,2.8884967511192166,1.0984840275582861,0.8597482346721848,0.38491291796223887
Bhola,2017,SARIMA+LSTM,0.699721631205393,0.8631240148261733,2.363130182305487,0.8766000390936161,0.9001938834945636,0.26315213707785734
Bhola,2020,LSTM,1.0845579580797091,1.249144559285888,3.4059095858953046,1.3398794265912672,0.7832675476525964,0.32209255871527653
Bhola,2020,SARIMA+LSTM,0.7966454582504047,0.9337591378799208,2.510330761103345,0.9841879374404451,0.8788932712391072,0.19067116859622887
Mymensingh,2011,LSTM,0.6894716481698888,0.9267918876232335,2.415317898532802,0.6741449342794333,0.9141908605030009,-0.03804321159833819
Mymensingh,2011,SARIMA+LSTM,0.7656287624936564,1.006644240825519,2.6618905555193235,0.7486091025552214,0.8987672287324568,0.0733016928881648
Mymensingh,2014,LSTM,0.7508268052339558,1.0420463982466794,2.546901022006683,0.7365058579951611,0.8384391183147457,0.42196996714074714
Mymensingh,2014,SARIMA+LSTM,0.7238316728236754,0.9711547893584715,2.4601331837164437,0.7100256191185917,0.8596737196406947,0.26025051616400474
Mymensingh,2017,LSTM,0.9996244289808796,1.2791987640446927,3.5427932122170285,0.990290028526803,0.8170139308871611,0.26962351537310447
Mymensingh,2017,SARIMA+LSTM,0.7094978217343666,0.8797233744770803,2.447208760732615,0.7028725967024859,0.9134565451530494,0.25034840715504836
Mymensingh,2020,LSTM,0.9160882244673023,1.059134284978315,2.990373057177861,0.9116565606309022,0.8812828759234849,-0.0600832032863854
Mymensingh,2020,SARIMA+LSTM,0.8564472851106691,1.056854973080835,2.7600363947853777,0.8523041399857386,0.8817932969186553,-0.06633750871184589
