station,model,MAE,RMSE,MAPE,MASE,R2,ACF1,MAE_h1_12,MAE_h13_36,MAE_summer,MAE_top10
Comilla,SARIMA+ANN,0.741734342263416,0.9524669506002973,2.441201718665416,0.8142514359619033,0.8778432527484583,0.30950152366568795,0.6751301510782453,0.7750364378560013,0.820615743564113,1.4632023058919914
Comilla,SARIMA+SVR,0.6948623290304382,0.9126506393053098,2.311528825736782,0.7627968896280846,0.887842904391724,0.2930865414442399,0.655983147598954,0.7143019197461803,0.8036821775722848,1.1847927266102651
Comilla,SARIMA+XGB,0.7015686488622512,0.9152384874439489,2.3325572790645994,0.7701588657992435,0.887205953035921,0.29447568616423475,0.6646016643568696,0.720052141114942,0.796241982525799,1.2524058205465336
Comilla,SARIMA+LSTM,0.7036515807102196,0.9108051675031469,2.329935564473347,0.7724454395111248,0.8882960317515887,0.28467568993538567,0.6479728975229915,0.7314909223038337,0.8091209036298013,1.3379455921965677
Cox's Bazar,SNAIVE,0.8571527777777773,1.069760811791329,2.770081779964524,1.071698592076086,0.6863787414897085,0.3746978037053238,0.8174999999999994,0.8769791666666662,1.0166666666666655,1.087999999999998
Cox's Bazar,SARIMA,0.6297630944680435,0.8064989065998595,2.061192120856263,0.7873931452834396,0.8217458333593262,0.2683286771903959,0.6388250103663627,0.6252321365188839,0.6323220787597801,0.44325158896889527
Cox's Bazar,ANN,0.8479020758771494,1.0230219599557901,2.7167783031809485,1.0601324343739302,0.7131848835761052,0.5530688162619329,0.7031601441450457,0.9202730417432013,0.92930155675069,1.0302430071657065
Cox's Bazar,SVR,0.6127944489335351,0.7663690589207128,1.9917004461278656,0.766177238387685,0.8390436744408947,0.2579043363206577,0.616067724778136,0.6111578110112346,0.6492140458588246,0.5676849280272488
Cox's Bazar,XGB,0.732917284722222,0.8891126461889737,2.3641502322004007,0.9163668864043167,0.7833564821446053,0.3758453475677259,0.6830443958333335,0.7578537291666664,0.7780402499999995,0.9151977999999985
Cox's Bazar,LSTM,0.798072015256104,0.9700957093055436,2.5727234008669826,0.9978298820225392,0.7420940915020445,0.34386547866960554,0.6895677391812209,0.8523241532935456,0.8582261522735166,1.0879871491591147
Cox's Bazar,SARIMA+ANN,0.6134837174931558,0.773344341500016,1.9988584519400405,0.7670390312489563,0.8361003792552937,0.2824491192256323,0.620238895453665,0.6101061285129012,0.6361455593422245,0.5216175141461619
Cox's Bazar,SARIMA+SVR,0.6389529456727348,0.8180146701742227,2.091951669336006,0.7988832213268142,0.8166190117104064,0.2619394522062616,0.6562119674857871,0.6303234347662086,0.6383666915967835,0.44769722734915024
Cox's Bazar,SARIMA+XGB,0.6331610443616921,0.8090795704189869,2.0725545131710734,0.7916416039145944,0.8206032402091717,0.2836443940813702,0.6363251285110341,0.6315790022870211,0.6293724534381941,0.42990105553098107
Cox's Bazar,SARIMA+LSTM,0.608156054954186,0.7694052657478548,1.9856025131207395,0.7603778518301916,0.8377657920681802,0.263207270062422,0.6200389084780323,0.6022146281922628,0.6194487768782196,0.49779928999666556
Dhaka,SNAIVE,0.9533333333333334,1.2363779986539534,3.112374815865037,0.9300231380151338,0.8455933232642561,0.22350224803768223,0.9214583333333334,0.9692708333333332,1.1750000000000003,1.5566666666666669
Dhaka,SARIMA,0.7383070046389171,0.9333888913487114,2.3895991574508613,0.7202544726638177,0.9119987592978587,0.24339656647388289,0.7098900469988246,0.7525154834589635,0.845458200909596,1.326660544099634
Dhaka,ANN,0.838187479009145,1.040494503636019,2.714651846067213,0.8176927442025306,0.8906438731015197,0.3169233813605797,0.8348566375699571,0.8398528997287388,0.9342970793849664,1.2154102042935155
Dhaka,SVR,0.7974457225700087,0.9837467205616679,2.5713582743159145,0.7779471747915789,0.9022469909841324,0.22673032516493832,0.7944018916365011,0.7989676380367624,0.9220649172234149,1.3795547270093
Dhaka,XGB,0.8574493124999999,1.0452383786957637,2.7504223515397164,0.8364836017134639,0.8896444359944486,0.2704754472210113,0.7659765000000002,0.9031857187499998,0.8852698333333336,1.4807850000000002
