date,station,origin,actual,LSTM,SARIMA+LSTM
2012-09-01,Bogra,2011,33.02,32.19002147197723,32.782620563670434
2012-10-01,Bogra,2011,32.56,31.80619846820831,32.13762338535551
2012-11-01,Bogra,2011,29.27,29.305551558434964,30.22007617255558
2012-12-01,Bogra,2011,23.06,25.38298643276095,26.370230750211793
2013-01-01,Bogra,2011,23.65,23.264665794819592,23.950847810869764
2013-02-01,Bogra,2011,28.57,27.27102478176355,28.00946937055913
2013-03-01,Bogra,2011,32.88,31.625536839962002,31.779842373567778
2013-04-01,Bogra,2011,34.47,34.09302085578442,33.69860752458321
2013-05-01,Bogra,2011,32.01,33.61771671116352,33.94953491739963
2013-06-01,Bogra,2011,34.48,32.40116474747657,33.25912948104567
2013-07-01,Bogra,2011,33.33,32.11466903805733,32.832168316042114
2013-08-01,Bogra,2011,32.28,32.224675064682955,32.903420951154324
2013-09-01,Bogra,2011,33.64,32.26242166876793,32.910012381507926
2013-10-01,Bogra,2011,31.4,31.638914415836332,32.374757045170504
2013-11-01,Bogra,2011,30.73,29.26409806668758,30.420984416438394
2013-12-01,Bogra,2011,25.96,25.642871032655236,26.461866935269402
2014-01-01,Bogra,2011,23.13,23.66477009475231,23.826256867510494
2014-02-01,Bogra,2011,25.81,27.537939295768737,28.121632555112743
2014-03-01,Bogra,2011,31.45,31.76142320692539,31.83910742719653
2014-04-01,Bogra,2011,35.51,34.09353669285774,33.71618635390095
2014-05-01,Bogra,2011,35.13,33.53280268907547,33.917465375785895
2014-06-01,Bogra,2011,33.13,32.41785454034805,33.348347105096906
2014-07-01,Bogra,2011,33.15,32.157122529745095,32.915108198080276
2014-08-01,Bogra,2011,32.84,32.26319291055202,32.883601398614275
2014-09-01,Bogra,2011,32.37,32.28310140609741,32.97966585263762
2014-10-01,Bogra,2011,32.77,31.63162230968475,32.61208015768812
2014-11-01,Bogra,2011,30.88,29.304680769145484,30.430122153741298
2014-12-01,Bogra,2011,25.03,25.793265694379805,26.29191285136407
2015-01-01,Bogra,2014,24.16,23.342101436257362,23.518620728328813
2015-02-01,Bogra,2014,27.85,26.295154050588607,27.96606879231182
2015-03-01,Bogra,2014,31.26,31.71100792586803,31.98706953616163
2015-04-01,Bogra,2014,31.89,34.75112338066101,33.70310388253653
2015-05-01,Bogra,2014,33.65,34.63014601230621,33.90294626996658
2015-06-01,Bogra,2014,33.22,33.453852467536926,33.27932916091101
2015-07-01,Bogra,2014,32.89,32.89911645233631,32.81026053362814
2015-08-01,Bogra,2014,32.56,32.7751114320755,32.729098308992505
2015-09-01,Bogra,2014,33.47,32.66816523432731,32.85403400226173
2015-10-01,Bogra,2014,33.38,31.845249245166777,32.40800092285791
2015-11-01,Bogra,2014,31.2,29.24055357336998,30.08421541798369
2015-12-01,Bogra,2014,25.71,25.19409705236554,25.427258816579943
2016-01-01,Bogra,2014,24.43,23.723072504550217,23.604923876302564
2016-02-01,Bogra,2014,29.07,27.330887523293494,27.924091477241234
2016-03-01,Bogra,2014,32.51,32.374924427270884,31.986267969945118
2016-04-01,Bogra,2014,35.57,34.71467692732811,33.78750738116863
2016-05-01,Bogra,2014,33.23,34.34716362595558,33.70004310687867
2016-06-01,Bogra,2014,33.82,33.275089280605314,33.401294553726515
2016-07-01,Bogra,2014,32.31,32.81584546685218,32.86301339494807
2016-08-01,Bogra,2014,33.74,32.85834119081497,32.66798567714238
2016-09-01,Bogra,2014,32.87,32.73542113780975,32.914529885585644
2016-10-01,Bogra,2014,33.02,31.548941570520398,32.2831066123401
2016-11-01,Bogra,2014,30.88,28.653470652103422,30.177741072038568
2016-12-01,Bogra,2014,27.65,25.063849196881055,25.473468574841156
2017-01-01,Bogra,2014,25.88,24.13715065985918,23.52667629817253
2017-02-01,Bogra,2014,28.71,28.08073765456676,27.663237829878966
2017-03-01,Bogra,2014,29.15,32.73379217863083,31.908765962660883
2017-04-01,Bogra,2014,32.05,34.64074229121208,33.97303236833876
2017-05-01,Bogra,2014,33.59,34.15386449217796,33.866526856349736
2017-06-01,Bogra,2014,33.15,33.173316536545755,33.35905475095709
2017-07-01,Bogra,2014,31.86,32.79375295937061,32.88829099778577
2017-08-01,Bogra,2014,32.92,32.85975396096706,32.68515746696434
2017-09-01,Bogra,2014,33.32,32.675730844736094,32.844184962566025
2017-10-01,Bogra,2014,31.75,31.311606240272518,32.339824224362324
2017-11-01,Bogra,2014,30.23,28.29925599247217,30.25226561712994
2017-12-01,Bogra,2014,26.8,24.94323306530714,25.4174473325625
2018-01-01,Bogra,2017,22.0,25.55146027892828,23.984070181968313
2018-02-01,Bogra,2017,28.31,27.442673338651655,27.799792136588323
2018-03-01,Bogra,2017,32.12,30.522853145003317,31.724216492253053
2018-04-01,Bogra,2017,31.81,33.118477927446364,33.751032414695075
2018-05-01,Bogra,2017,31.57,33.661581967473026,33.863645382057406
2018-06-01,Bogra,2017,33.39,33.07717878460884,33.42978955996106
2018-07-01,Bogra,2017,32.92,32.60643673121929,32.89376838973658
2018-08-01,Bogra,2017,33.31,32.541535779833794,32.86201277015116
2018-09-01,Bogra,2017,33.64,32.59701088964939,33.0364800302412
2018-10-01,Bogra,2017,31.66,32.23566953361034,32.60360614767736
2018-11-01,Bogra,2017,30.43,30.688246800303457,30.558018992749503
2018-12-01,Bogra,2017,26.45,27.73592269271612,25.833418110998632
2019-01-01,Bogra,2017,26.68,25.51651709347963,24.032030523407382
2019-02-01,Bogra,2017,27.74,26.811669856905937,28.064992406476787
2019-03-01,Bogra,2017,31.12,30.20417644202709,31.811636252524607
2019-04-01,Bogra,2017,32.51,32.978131027817724,33.90549741350469
2019-05-01,Bogra,2017,33.78,33.727088248133654,33.82052699382252
2019-06-01,Bogra,2017,33.64,33.167305476069444,33.486726986710075
2019-07-01,Bogra,2017,32.71,32.691888712048524,32.81924263615832
2019-08-01,Bogra,2017,33.9,32.52867102444172,32.95593770705341
2019-09-01,Bogra,2017,32.39,32.54737590014934,33.05156239214017
2019-10-01,Bogra,2017,31.44,32.323661484122276,32.630919344517466
2019-11-01,Bogra,2017,30.74,31.06043782889843,30.582995665676798
2019-12-01,Bogra,2017,24.84,28.288848250508305,26.060978237238558
2020-01-01,Bogra,2017,23.57,25.695461275875566,24.248900846250574
2020-02-01,Bogra,2017,26.78,26.319176170825955,28.15166746557283
2020-03-01,Bogra,2017,30.73,29.6811226773262,31.5848703683875
2020-04-01,Bogra,2017,32.24,32.65455035328865,33.74474819479737
2020-05-01,Bogra,2017,32.09,33.75686803519726,33.82112556211213
2020-06-01,Bogra,2017,33.38,33.26577304184437,33.4727185972909
2020-07-01,Bogra,2017,32.42,32.7491496437788,32.75132378364094
2020-08-01,Bogra,2017,33.65,32.535454332232476,32.96739479870469
2020-09-01,Bogra,2017,32.68,32.54289726793766,33.09652700120367
2020-10-01,Bogra,2017,33.01,32.39750361144542,32.56608858748329
2020-11-01,Bogra,2017,30.57,31.37777918756008,30.567515869540657
2020-12-01,Bogra,2017,24.87,28.787271046340464,26.14086646054121
2021-01-01,Bogra,2020,23.79,23.15438148766756,23.497679293880882
2021-02-01,Bogra,2020,29.1,26.910201776623722,27.733705176603973
2021-03-01,Bogra,2020,32.74,31.17594611763954,31.281248882188997
2021-04-01,Bogra,2020,34.96,33.87686300039291,33.032192177782925
2021-05-01,Bogra,2020,33.32,33.99741301834583,33.16981431241378
2021-06-01,Bogra,2020,32.72,33.111394971609116,33.20258557280118
2021-07-01,Bogra,2020,33.13,32.560450811386104,32.4651018121367
2021-08-01,Bogra,2020,32.99,32.4987454354763,32.81491734924994
2021-09-01,Bogra,2020,33.7,32.52577710807323,32.7871149420683
2021-10-01,Bogra,2020,33.27,32.21118185281753,32.0368342637637
2021-11-01,Bogra,2020,30.07,30.17334185361862,30.223108524134975
2021-12-01,Bogra,2020,26.75,25.640935889482495,25.735022691535356
2022-01-01,Bogra,2020,23.47,23.415362869799136,23.97162405192875
2022-02-01,Bogra,2020,25.51,27.367775907218455,27.709173329943404
2022-03-01,Bogra,2020,33.3,31.558993857502934,31.202963447698483
2022-04-01,Bogra,2020,33.45,34.09587153434753,32.899302844461424
2022-05-01,Bogra,2020,32.85,33.89886199355125,33.09359161120974
2022-06-01,Bogra,2020,32.53,32.94344928026199,33.17347942063343
2022-07-01,Bogra,2020,34.15,32.49926026701927,32.42614546427547
2022-08-01,Bogra,2020,33.82,32.467763034105296,32.89645605909147
2022-09-01,Bogra,2020,32.83,32.50395508825778,32.7200461192975
2022-10-01,Bogra,2020,32.69,32.092048627138134,32.01091924498443
2022-11-01,Bogra,2020,31.01,30.016724467277527,30.26588317789483
2022-12-01,Bogra,2020,26.73,25.71154171735048,25.597356130807878
2023-01-01,Bogra,2020,24.13,23.661580552458762,23.890205537571656
2023-02-01,Bogra,2020,28.55,27.645386750400064,27.616890703519694
2023-03-01,Bogra,2020,31.4,31.718604707717894,31.14907444869474
2023-04-01,Bogra,2020,35.33,34.115547752380365,32.83523407641239
2023-05-01,Bogra,2020,34.61,33.81051106870174,32.999576272707806
2023-06-01,Bogra,2020,34.86,32.894811776876445,33.171299262433514
2023-07-01,Bogra,2020,34.15,32.48420948863029,32.41044628821339
2023-08-01,Bogra,2020,33.1,32.46184548795223,32.93371380865849
2023-09-01,Bogra,2020,34.02,32.48755991578102,32.706107991656594
2023-10-01,Bogra,2020,32.33,32.039211023449894,32.07496839904371
2023-11-01,Bogra,2020,31.22,29.896932619214056,30.273102442124173
2023-12-01,Bogra,2020,26.48,25.670768969655036,25.53448690771443
2012-01-01,Comilla,2011,24.22,24.15095855742693,24.663551646305862
2012-02-01,Comilla,2011,28.01,27.706667952537536,27.791927759818094
2012-03-01,Comilla,2011,31.55,30.856525935530662,30.940841195092812
2012-04-01,Comilla,2011,32.19,32.747158189415934,32.71612423348448
2012-05-01,Comilla,2011,33.64,32.85419828593731,33.05127137281423
2012-06-01,Comilla,2011,32.24,31.906284731030468,32.07949531115649
2012-07-01,Comilla,2011,31.86,31.478415489792823,31.585127107852703
2012-08-01,Comilla,2011,32.39,31.60627105653286,32.10840979839649
2012-09-01,Comilla,2011,32.37,31.857020249962808,32.27337951664921
2012-10-01,Comilla,2011,31.49,31.568386179804804,31.84389994750174
2012-11-01,Comilla,2011,28.59,29.139127638936042,29.784376180326046
2012-12-01,Comilla,2011,24.07,25.979625482857227,26.65727936735872
2013-01-01,Comilla,2011,24.52,24.53756009608507,25.117620171373144
2013-02-01,Comilla,2011,28.77,27.813977011442184,28.079559806132956
2013-03-01,Comilla,2011,31.88,30.947619612812996,31.169390916690123
2013-04-01,Comilla,2011,32.85,32.725952446460724,32.89401054874523
2013-05-01,Comilla,2011,30.7,32.64911030948162,33.200587428746324
2013-06-01,Comilla,2011,33.45,31.716016027331353,32.22026217542873
2013-07-01,Comilla,2011,32.26,31.41948430657387,31.721477955446925
2013-08-01,Comilla,2011,31.83,31.653609822392465,32.24797727022854
2013-09-01,Comilla,2011,32.42,31.8462728458643,32.38286061198715
2013-10-01,Comilla,2011,31.15,31.394321766495707,31.955852735039954
2013-11-01,Comilla,2011,29.93,29.046301649808882,29.917465160852736
2013-12-01,Comilla,2011,26.49,26.057809312343597,26.77467157480642
2014-01-01,Comilla,2011,24.95,24.71648610845208,25.190592958133188
2014-02-01,Comilla,2011,26.99,27.93920846194029,28.154300349014765
2014-03-01,Comilla,2011,30.86,31.012838831543924,31.244560565382052
2014-04-01,Comilla,2011,35.02,32.72009835541248,32.96767273187419
2014-05-01,Comilla,2011,34.66,32.577783287763594,33.27206569091883
2014-06-01,Comilla,2011,32.53,31.673635042309762,32.28913655594991
2014-07-01,Comilla,2011,32.8,31.41721545636654,31.78733452110754
2014-08-01,Comilla,2011,31.75,31.66330563902855,32.310633920800406
2014-09-01,Comilla,2011,32.47,31.839168911576273,32.44214475814907
2014-10-01,Comilla,2011,32.35,31.340994428396225,32.01254459590346
2014-11-01,Comilla,2011,29.95,28.983688870668413,29.971470341328317
2014-12-01,Comilla,2011,25.32,26.0372513666749,26.82550618305018
2015-01-01,Comilla,2014,25.71,24.73730654388666,24.793217017036337
2015-02-01,Comilla,2014,28.66,27.605630971193314,27.960085471545998
2015-03-01,Comilla,2014,31.67,31.477052499055866,31.20777337998707
2015-04-01,Comilla,2014,32.56,33.70618966937065,33.03114805474021
2015-05-01,Comilla,2014,33.87,33.80614411950111,33.11985601653512
2015-06-01,Comilla,2014,32.75,33.0439410340786,32.278433072786974
2015-07-01,Comilla,2014,31.03,32.62976400971413,31.812876413202233
2015-08-01,Comilla,2014,31.5,32.48947821974755,32.100967350043305
2015-09-01,Comilla,2014,32.01,32.62676254630089,32.32937474307538
2015-10-01,Comilla,2014,32.0,32.02785622596741,31.81260271042873
2015-11-01,Comilla,2014,29.88,29.50571273684502,29.721725522424695
2015-12-01,Comilla,2014,25.82,26.01542940855026,26.306434545813126
2016-01-01,Comilla,2014,24.91,24.918073416948317,24.94770989287106
2016-02-01,Comilla,2014,28.7,27.65637652397156,28.011935783388324
2016-03-01,Comilla,2014,31.44,31.282721306085588,31.193095003424027
2016-04-01,Comilla,2014,32.75,33.34158737778664,33.0019138044058
2016-05-01,Comilla,2014,32.79,33.66445363879204,33.13540413292809
2016-06-01,Comilla,2014,32.55,33.12499814152718,32.31081412682006
2016-07-01,Comilla,2014,30.89,32.613390858173375,31.83268312992331
2016-08-01,Comilla,2014,32.36,32.531250907182695,32.13558024100454
2016-09-01,Comilla,2014,32.55,32.70461437821388,32.345191900680426
2016-10-01,Comilla,2014,32.41,32.093509389162065,31.832038017620107
2016-11-01,Comilla,2014,28.92,29.671212579011918,29.751792560629028
2016-12-01,Comilla,2014,27.69,26.446468586921693,26.335883751914054
2017-01-01,Comilla,2014,26.29,25.069401718378067,24.95188241736975
2017-02-01,Comilla,2014,28.85,27.428656066656114,28.021537074987858
2017-03-01,Comilla,2014,29.05,30.93875975728035,31.206403958666577
2017-04-01,Comilla,2014,30.84,33.09396444678307,33.01809422809931
2017-05-01,Comilla,2014,33.35,33.5894009244442,33.153438559003405
2017-06-01,Comilla,2014,31.78,33.14226132154465,32.32909246742028
2017-07-01,Comilla,2014,31.14,32.599614478349686,31.85067228248246
2017-08-01,Comilla,2014,31.97,32.46573850631714,32.153527433456155
2017-09-01,Comilla,2014,31.91,32.64788129448891,32.362797484939044
2017-10-01,Comilla,2014,31.37,32.15640229105949,31.849746152695495
2017-11-01,Comilla,2014,29.94,29.931268049478533,29.769517626046003
2017-12-01,Comilla,2014,26.63,26.801095814704894,26.35342749628563
2018-01-01,Comilla,2017,24.02,25.69873762845993,25.04802061138295
2018-02-01,Comilla,2017,28.0,27.7779508215189,28.05721200219
2018-03-01,Comilla,2017,31.42,30.431181795597077,30.970609488648677
2018-04-01,Comilla,2017,31.95,32.259465975761415,32.718568975510074
2018-05-01,Comilla,2017,31.12,32.73593619585037,33.14920184786186
2018-06-01,Comilla,2017,31.89,32.11513326883316,32.262890461928265
2018-07-01,Comilla,2017,31.64,31.646963627338412,31.60922321953496
2018-08-01,Comilla,2017,32.24,31.78750381588936,32.07777738091696
2018-09-01,Comilla,2017,32.79,31.96105790257454,32.27314638133631
2018-10-01,Comilla,2017,30.94,31.581595654487614,31.843571274778192
2018-11-01,Comilla,2017,29.71,29.748905320167545,29.73375943383201
2018-12-01,Comilla,2017,25.82,26.853614826202392,26.46860762962394
2019-01-01,Comilla,2017,26.93,25.40198552876711,25.16621685463368
2019-02-01,Comilla,2017,27.66,27.698231689333916,28.191605219663973
2019-03-01,Comilla,2017,30.29,30.703776110410693,31.10220003486677
2019-04-01,Comilla,2017,32.64,32.479425443410875,32.7829014247445
2019-05-01,Comilla,2017,33.59,32.81069565534592,33.1789900851373
2019-06-01,Comilla,2017,33.2,32.199807674884795,32.31744851547232
2019-07-01,Comilla,2017,31.47,31.743992860317235,31.653192407341656
2019-08-01,Comilla,2017,32.61,31.826941461563113,32.115123465522984
2019-09-01,Comilla,2017,32.45,32.00671694993973,32.31365871070485
2019-10-01,Comilla,2017,31.59,31.622419662475586,31.8776401496968
2019-11-01,Comilla,2017,29.98,29.700681025981904,29.7608063608035
2019-12-01,Comilla,2017,24.98,26.815944407582283,26.506906986906817
2020-01-01,Comilla,2017,23.92,25.310395623445512,25.207846055180575
2020-02-01,Comilla,2017,26.87,27.75389402627945,28.228893213940918
2020-03-01,Comilla,2017,31.4,30.80131047487259,31.135676755545877
2020-04-01,Comilla,2017,32.1,32.545789749622344,32.81329227373153
2020-05-01,Comilla,2017,32.5,32.84340896725655,33.20824425204554
2020-06-01,Comilla,2017,31.87,32.22207891464234,32.34638215213433
2020-07-01,Comilla,2017,31.62,31.770597673654557,31.681146213093434
2020-08-01,Comilla,2017,32.17,31.850102729797364,32.1423633497993
2020-09-01,Comilla,2017,32.67,32.0263628256321,32.340321149663396
2020-10-01,Comilla,2017,33.01,31.62551203489304,31.903629904705568
2020-11-01,Comilla,2017,30.57,29.652861423492432,29.786272990924058
2020-12-01,Comilla,2017,26.44,26.754448498487474,26.531994351180018
2021-01-01,Comilla,2020,26.05,24.260915136039255,25.236717659364896
2021-02-01,Comilla,2020,29.18,26.829875112771987,28.15707704190244
2021-03-01,Comilla,2020,33.03,30.343183345794678,31.218349663032704
2021-04-01,Comilla,2020,34.63,32.50764169216156,32.77030493917718
2021-05-01,Comilla,2020,34.6,33.10683980107308,33.130571204900946
2021-06-01,Comilla,2020,31.89,32.44879497408867,32.42669023569638
2021-07-01,Comilla,2020,31.74,31.851541877985003,31.746210111202544
2021-08-01,Comilla,2020,32.11,31.819321967363358,32.25941919241954
2021-09-01,Comilla,2020,33.6,32.104050434827805,32.468243876613215
2021-10-01,Comilla,2020,32.97,32.10405483365059,31.958695007993374
2021-11-01,Comilla,2020,30.08,30.398766137361527,29.885360613339486
2021-12-01,Comilla,2020,26.86,27.013773764371873,26.397263447887184
2022-01-01,Comilla,2020,25.38,24.675406492948532,25.20616326298665
2022-02-01,Comilla,2020,27.07,26.923898483514787,28.112388679288518
2022-03-01,Comilla,2020,32.81,30.323275740146638,31.15731209388767
2022-04-01,Comilla,2020,32.93,32.49353100180626,32.725784705156954
2022-05-01,Comilla,2020,33.01,33.03023723483086,33.071860483822014
2022-06-01,Comilla,2020,31.62,32.329757697582245,32.36150195554397
2022-07-01,Comilla,2020,33.56,31.746171010732652,31.678551935088947
2022-08-01,Comilla,2020,33.71,31.764449585676196,32.19933404068517
2022-09-01,Comilla,2020,32.98,32.04932101488114,32.41306249278573
2022-10-01,Comilla,2020,32.82,31.97086067914963,31.91363021139818
2022-11-01,Comilla,2020,31.75,30.39330719828606,29.865528350510715
2022-12-01,Comilla,2020,27.99,27.150658531188967,26.38516190519092
2023-01-01,Comilla,2020,26.17,24.84373166233301,25.188333783619974
2023-02-01,Comilla,2020,28.92,26.93190397441387,28.09458926993291
2023-03-01,Comilla,2020,31.43,30.281409211158753,31.14099044824799
2023-04-01,Comilla,2020,34.61,32.43906917691231,32.711760620396035
2023-05-01,Comilla,2020,34.15,32.96997482895851,33.05992835365819
2023-06-01,Comilla,2020,32.79,32.28136404871941,32.351997164529315
2023-07-01,Comilla,2020,33.39,31.707473100423815,31.671518067334468
2023-08-01,Comilla,2020,31.56,31.73211823821068,32.1946817092201
2023-09-01,Comilla,2020,33.5,32.014477206468584,32.410485006488955
2023-10-01,Comilla,2020,32.31,31.931645174026492,31.912911580675484
2023-11-01,Comilla,2020,30.82,30.408933283090594,29.86636828040958
2023-12-01,Comilla,2020,27.19,27.211968590021133,26.386993401516097
2012-01-01,Cox's Bazar,2011,27.58,27.135290251374244,27.02415696463675
2012-02-01,Cox's Bazar,2011,30.49,29.714662328362465,29.326557743756346
2012-03-01,Cox's Bazar,2011,31.21,31.81724191427231,31.81410460919946
2012-04-01,Cox's Bazar,2011,32.81,33.032265458703044,33.03787177432808
2012-05-01,Cox's Bazar,2011,33.51,32.501623028516775,33.15699005989152
2012-06-01,Cox's Bazar,2011,31.87,31.18058222293854,31.658643113644988
2012-07-01,Cox's Bazar,2011,30.52,30.780095208287243,30.901903371637992
2012-08-01,Cox's Bazar,2011,31.41,31.062927840948106,31.276256938781117
2012-09-01,Cox's Bazar,2011,32.17,31.662850496172908,31.979355558116264
2012-10-01,Cox's Bazar,2011,32.39,31.96826128602028,32.511826723182736
2012-11-01,Cox's Bazar,2011,30.61,30.323436527848244,31.17620141045653
2012-12-01,Cox's Bazar,2011,27.25,27.668303951621056,28.668729722913735
2013-01-01,Cox's Bazar,2011,26.84,27.090750132799148,27.647161448767392
2013-02-01,Cox's Bazar,2011,30.67,29.47267140090466,29.875890719498585
2013-03-01,Cox's Bazar,2011,32.25,31.656442679166794,32.30824076794891
2013-04-01,Cox's Bazar,2011,33.8,33.01611741304398,33.45949825732696
2013-05-01,Cox's Bazar,2011,31.81,32.55977828741074,33.499962572840744
2013-06-01,Cox's Bazar,2011,32.41,31.12495801150799,31.979261147926636
2013-07-01,Cox's Bazar,2011,31.64,30.641594829559327,31.241599858708966
2013-08-01,Cox's Bazar,2011,31.21,31.05166291475296,31.551417633373717
2013-09-01,Cox's Bazar,2011,31.92,31.739441466331485,32.18779973068112
2013-10-01,Cox's Bazar,2011,31.26,31.926002020835877,32.72504112555562
2013-11-01,Cox's Bazar,2011,31.22,30.118626049757005,31.370138309590367
2013-12-01,Cox's Bazar,2011,28.36,27.59600963115692,28.798672298553438
2014-01-01,Cox's Bazar,2011,27.77,26.98507286310196,27.800567975863167
2014-02-01,Cox's Bazar,2011,29.34,29.317489456236363,30.02233275042926
2014-03-01,Cox's Bazar,2011,32.36,31.54730913937092,32.44888273580608
2014-04-01,Cox's Bazar,2011,34.91,32.978836638331416,33.59421312405661
2014-05-01,Cox's Bazar,2011,34.64,32.5888744956255,33.62934689610539
2014-06-01,Cox's Bazar,2011,32.62,31.094861027002338,32.09953217538948
2014-07-01,Cox's Bazar,2011,31.6,30.57420901954174,31.35158689048883
2014-08-01,Cox's Bazar,2011,30.85,31.008760824203492,31.659037636921518
2014-09-01,Cox's Bazar,2011,31.95,31.71500914812088,32.292400521994615
2014-10-01,Cox's Bazar,2011,33.12,31.86754950165749,32.82170228246564
2014-11-01,Cox's Bazar,2011,31.55,29.991520648598673,31.46263946910435
2014-12-01,Cox's Bazar,2011,28.54,27.500548825860022,28.890703761146096
2015-01-01,Cox's Bazar,2014,27.47,27.521861754655838,27.770140111173582
2015-02-01,Cox's Bazar,2014,29.49,29.212271881103515,30.20809938972315
2015-03-01,Cox's Bazar,2014,32.7,31.669932488203045,32.44512753039133
2015-04-01,Cox's Bazar,2014,32.9,33.25153495192527,33.57682706651488
2015-05-01,Cox's Bazar,2014,33.7,33.20964062571525,33.47281671971001
2015-06-01,Cox's Bazar,2014,30.88,32.02895207524299,32.087211089106304
2015-07-01,Cox's Bazar,2014,29.66,31.158260091543195,31.293879061972596
2015-08-01,Cox's Bazar,2014,30.92,31.01062741875648,31.61655943952521
2015-09-01,Cox's Bazar,2014,31.93,31.570343372821807,32.25106538115031
2015-10-01,Cox's Bazar,2014,31.62,32.20160188794136,32.65925795913154
2015-11-01,Cox's Bazar,2014,30.21,31.33871568083763,31.370155513324384
2015-12-01,Cox's Bazar,2014,26.81,28.570744280815124,28.728543100625927
2016-01-01,Cox's Bazar,2014,26.27,27.32044435083866,27.790846563746385
2016-02-01,Cox's Bazar,2014,30.26,29.04366960048675,30.117166050889733
2016-03-01,Cox's Bazar,2014,32.93,31.455796095132825,32.428330774462104
2016-04-01,Cox's Bazar,2014,32.62,32.96603306174278,33.70568344816756
2016-05-01,Cox's Bazar,2014,32.93,32.90633632779121,33.614216895099986
2016-06-01,Cox's Bazar,2014,32.02,31.766826366186137,32.18076522759874
2016-07-01,Cox's Bazar,2014,30.2,30.96513320803642,31.37007238530311
2016-08-01,Cox's Bazar,2014,31.09,30.95071122527122,31.593746939419873
2016-09-01,Cox's Bazar,2014,31.71,31.482815179824826,32.25641162610845
2016-10-01,Cox's Bazar,2014,31.91,32.008310409784315,32.7354596824143
2016-11-01,Cox's Bazar,2014,30.32,31.112147403955458,31.427883600784
2016-12-01,Cox's Bazar,2014,29.33,28.43263253569603,28.753962330605653
2017-01-01,Cox's Bazar,2014,28.13,27.14872381210327,27.82652088251631
2017-02-01,Cox's Bazar,2014,30.53,28.915522689819333,30.167258801522962
2017-03-01,Cox's Bazar,2014,30.32,31.350940574407574,32.47342429843105
2017-04-01,Cox's Bazar,2014,31.69,32.873913675546646,33.740150396710334
2017-05-01,Cox's Bazar,2014,33.66,32.81574941754341,33.65138062200575
2017-06-01,Cox's Bazar,2014,31.66,31.644232031106945,32.22389222944198
2017-07-01,Cox's Bazar,2014,30.24,30.857412244081495,31.415401399838064
2017-08-01,Cox's Bazar,2014,30.99,30.891328094005583,31.648506188820143
2017-09-01,Cox's Bazar,2014,31.36,31.43955733656883,32.307231732157135
2017-10-01,Cox's Bazar,2014,31.63,31.930929726362226,32.78021524532623
2017-11-01,Cox's Bazar,2014,31.07,30.894495917558668,31.475559263356676
2017-12-01,Cox's Bazar,2014,28.89,28.269833775162695,28.805070055061957
2018-01-01,Cox's Bazar,2017,25.95,28.28408368170261,27.303774868217285
2018-02-01,Cox's Bazar,2017,29.85,29.758588957786557,29.649622028848523
2018-03-01,Cox's Bazar,2017,32.15,31.01679348349571,32.10269404910153
2018-04-01,Cox's Bazar,2017,33.54,32.12319124102592,33.290508863119626
2018-05-01,Cox's Bazar,2017,32.42,32.39653307795524,33.29740450192486
2018-06-01,Cox's Bazar,2017,31.29,31.418076487779615,31.815671311583465
2018-07-01,Cox's Bazar,2017,30.73,30.37799042344093,30.9399744519185
2018-08-01,Cox's Bazar,2017,31.59,30.390759601593015,31.291723116832554
2018-09-01,Cox's Bazar,2017,32.3,30.89901603579521,31.98401612883887
2018-10-01,Cox's Bazar,2017,30.42,31.365848859548567,32.41528833206368
2018-11-01,Cox's Bazar,2017,30.65,30.821685229539867,31.08983566548951
2018-12-01,Cox's Bazar,2017,27.43,29.060373151898382,28.471488816235407
2019-01-01,Cox's Bazar,2017,28.21,28.341406262516973,27.52995749319294
2019-02-01,Cox's Bazar,2017,29.6,29.555038369894024,29.964639252143506
2019-03-01,Cox's Bazar,2017,31.29,31.0975047147274,32.19155632283358
2019-04-01,Cox's Bazar,2017,33.77,32.154485422372815,33.32455416486452
2019-05-01,Cox's Bazar,2017,34.22,32.17634284377098,33.451664560570286
2019-06-01,Cox's Bazar,2017,32.59,31.263449165821072,31.940720467713263
2019-07-01,Cox's Bazar,2017,31.01,30.333321679830547,31.010264279197596
2019-08-01,Cox's Bazar,2017,31.5,30.201644712686537,31.375062342553502
2019-09-01,Cox's Bazar,2017,31.46,30.709778324365615,32.038550627393754
2019-10-01,Cox's Bazar,2017,32.41,31.218571561574933,32.44417383142499
2019-11-01,Cox's Bazar,2017,31.3,30.741571277379986,31.1679773493171
2019-12-01,Cox's Bazar,2017,27.64,29.172457121014595,28.591336764363685
2020-01-01,Cox's Bazar,2017,26.47,28.41260155379772,27.628466501054184
2020-02-01,Cox's Bazar,2017,28.37,29.486847242712972,30.04671199675979
2020-03-01,Cox's Bazar,2017,32.74,31.04302263855934,32.28457275871595
2020-04-01,Cox's Bazar,2017,33.09,32.086130012273784,33.41095131882036
2020-05-01,Cox's Bazar,2017,33.22,32.085083838701244,33.52254457611255
2020-06-01,Cox's Bazar,2017,31.51,31.18581722617149,32.01332102070651
2020-07-01,Cox's Bazar,2017,31.14,30.276605106592175,31.084172359911648
2020-08-01,Cox's Bazar,2017,30.75,30.101976417303085,31.44448087398351
2020-09-01,Cox's Bazar,2017,32.47,30.605392895936966,32.108654216122034
2020-10-01,Cox's Bazar,2017,32.8,31.138607240915295,32.513852818878014
2020-11-01,Cox's Bazar,2017,31.24,30.739365459680556,31.23157152841377
